Date,Season,Hour,Holiday,Day of the Week,Working Day,Weather Type,Temperature F,Temperature Feels F,Humidity,Wind Speed,Casual Users,Registered Users,Total Users
2/2/2012,4,6,0,4,1,3,47,48.2,90,0,1,73,74
2/2/2012,4,7,0,4,1,3,47,48.2,93,0,4,201,205
2/2/2012,4,8,0,4,1,3,50.4,51.8,87,0,9,436,445
2/2/2012,4,9,0,4,1,3,48.7,50,87,0,15,213,228
2/2/2012,4,10,0,4,1,3,52.1,53.6,77,7,6,72,78
2/2/2012,4,11,0,4,1,3,50.4,51.8,82,17,6,99,105
2/2/2012,4,12,0,4,1,1,52.1,53.6,82,0,8,140,148
2/2/2012,4,13,0,4,1,2,52.1,53.6,77,0,13,124,137
2/2/2012,4,14,0,4,1,1,50.4,51.8,76,7,12,129,141
2/2/2012,4,15,0,4,1,1,55.6,57.2,67,11,24,150,174
2/2/2012,4,16,0,4,1,1,55.6,57.2,55,19,18,211,229
2/2/2012,4,17,0,4,1,1,52.1,53.6,54,33,13,437,450
2/2/2012,4,18,0,4,1,1,50.4,51.8,43,31,17,393,410
2/2/2012,4,19,0,4,1,1,48.7,50,43,35,16,311,327
2/2/2012,4,20,0,4,1,1,47,41,46,35,9,204,213
2/2/2012,4,21,0,4,1,1,45.2,39.2,46,28,4,144,148
2/2/2012,4,22,0,4,1,1,43.5,37.4,49,28,3,106,109
2/2/2012,4,23,0,4,1,1,43.5,39.2,49,17,0,61,61
2/3/2012,4,0,0,5,1,1,43.5,37.4,53,26,1,37,38
2/3/2012,4,1,0,5,1,1,41.8,35.6,56,22,3,19,22
2/3/2012,4,2,0,5,1,1,41.8,37.4,52,15,0,6,6
2/3/2012,4,3,0,5,1,1,40,33.8,56,20,0,4,4
2/3/2012,4,4,0,5,1,1,38.3,33.8,60,15,0,2,2
2/3/2012,4,5,0,5,1,1,38.3,33.8,60,15,0,17,17
2/3/2012,4,6,0,5,1,1,36.6,32,65,11,0,88,88
2/3/2012,4,7,0,5,1,1,36.6,30.2,65,15,10,216,226
2/3/2012,4,8,0,5,1,1,36.6,30.2,65,15,12,429,441
2/3/2012,4,9,0,5,1,1,36.6,30.2,65,13,18,252,270
2/3/2012,4,10,0,5,1,1,40,33.8,56,19,15,114,129
2/3/2012,4,11,0,5,1,1,43.5,39.2,53,20,15,149,164
2/3/2012,4,12,0,5,1,1,45.2,42.8,46,9,25,191,216
2/3/2012,4,13,0,5,1,1,47,46.4,46,0,25,173,198
2/3/2012,4,14,0,5,1,1,47,44.6,46,15,22,148,170
2/3/2012,4,15,0,5,1,1,48.7,50,40,0,48,168,216
2/3/2012,4,16,0,5,1,1,50.4,51.8,37,7,36,275,311
2/3/2012,4,17,0,5,1,1,50.4,51.8,37,6,30,458,488
2/3/2012,4,18,0,5,1,1,48.7,50,40,9,17,368,385
2/3/2012,4,19,0,5,1,1,45.2,44.6,49,7,11,256,267
2/3/2012,4,20,0,5,1,1,45.2,44.6,49,7,8,155,163
2/3/2012,4,21,0,5,1,1,45.2,44.6,49,7,8,126,134
2/3/2012,4,22,0,5,1,1,45.2,44.6,49,7,3,116,119
2/3/2012,4,23,0,5,1,1,38.3,35.6,70,7,3,74,77
2/4/2012,4,0,0,6,0,1,38.3,35.6,70,7,10,76,86
2/4/2012,4,1,0,6,0,1,38.3,35.6,70,7,0,43,43
2/4/2012,4,2,0,6,0,1,36.6,33.8,70,6,6,38,44
2/4/2012,4,3,0,6,0,1,36.6,37.4,75,0,1,17,18
2/4/2012,4,4,0,6,0,1,36.6,33.8,81,6,1,5,6
2/4/2012,4,5,0,6,0,1,36.6,33.8,81,6,1,3,4
2/4/2012,4,6,0,6,0,1,34.9,30.2,87,9,1,4,5
2/4/2012,4,7,0,6,0,2,36.6,32,87,9,1,27,28
2/4/2012,4,8,0,6,0,1,36.6,37.4,87,0,4,86,90
2/4/2012,4,9,0,6,0,1,36.6,32,81,9,16,141,157
2/4/2012,4,10,0,6,0,1,36.6,33.8,87,7,31,193,224
2/4/2012,4,11,0,6,0,1,41.8,42.8,70,0,46,224,270
2/4/2012,4,12,0,6,0,2,41.8,41,70,6,40,260,300
2/4/2012,4,13,0,6,0,2,41.8,37.4,70,13,58,244,302
2/4/2012,4,14,0,6,0,2,43.5,39.2,66,15,47,229,276
2/4/2012,4,15,0,6,0,2,43.5,39.2,66,15,61,244,305
2/4/2012,4,16,0,6,0,2,45.2,42.8,61,11,20,123,143
2/4/2012,4,17,0,6,0,3,41.8,37.4,70,13,13,54,67
2/4/2012,4,18,0,6,0,3,40,35.6,75,11,6,58,64
2/4/2012,4,19,0,6,0,3,38.3,35.6,87,9,5,75,80
2/4/2012,4,20,0,6,0,3,36.6,30.2,93,13,4,73,77
2/4/2012,4,21,0,6,0,3,36.6,32,93,9,4,74,78
2/4/2012,4,22,0,6,0,2,36.6,33.8,87,6,4,91,95
2/4/2012,4,23,0,6,0,2,36.6,32,87,9,4,66,70
2/5/2012,4,0,0,0,0,2,36.6,32,87,9,3,58,61
2/5/2012,4,1,0,0,0,2,36.6,33.8,93,7,5,46,51
2/5/2012,4,2,0,0,0,2,36.6,33.8,93,7,4,59,63
2/5/2012,4,3,0,0,0,3,36.6,33.8,87,6,4,13,17
2/5/2012,4,4,0,0,0,2,36.6,32,87,9,0,9,9
2/5/2012,4,5,0,0,0,3,38.3,33.8,81,13,0,4,4
2/5/2012,4,6,0,0,0,2,38.3,32,70,17,0,4,4
2/5/2012,4,7,0,0,0,2,36.6,32,75,11,0,16,16
2/5/2012,4,8,0,0,0,2,36.6,32,75,11,4,58,62
2/5/2012,4,9,0,0,0,2,36.6,30.2,70,15,9,83,92
2/5/2012,4,10,0,0,0,2,38.3,32,65,19,10,138,148
2/5/2012,4,11,0,0,0,2,38.3,33.8,70,13,22,160,182
2/5/2012,4,12,0,0,0,2,38.3,33.8,65,13,25,223,248
2/5/2012,4,13,0,0,0,2,40,35.6,61,11,33,241,274
2/5/2012,4,14,0,0,0,1,41.8,39.2,61,11,40,203,243
2/5/2012,4,15,0,0,0,2,41.8,37.4,56,17,55,217,272
2/5/2012,4,16,0,0,0,1,41.8,37.4,56,15,35,261,296
2/5/2012,4,17,0,0,0,1,43.5,41,53,11,31,275,306
2/5/2012,4,18,0,0,0,1,41.8,37.4,52,17,10,171,181
2/5/2012,4,19,0,0,0,1,41.8,37.4,52,15,6,63,69
2/5/2012,4,20,0,0,0,1,40,35.6,56,13,3,47,50
2/5/2012,4,21,0,0,0,1,40,37.4,56,7,6,60,66
2/5/2012,4,22,0,0,0,1,38.3,35.6,60,7,9,182,191
2/5/2012,4,23,0,0,0,1,36.6,32,70,9,4,38,42
2/6/2012,4,0,0,1,1,1,36.6,32,65,9,7,14,21
2/6/2012,4,1,0,1,1,1,34.9,33.8,75,6,0,6,6
2/6/2012,4,2,0,1,1,1,34.9,35.6,75,0,0,3,3
2/6/2012,4,4,0,1,1,1,31.4,28.4,80,7,0,2,2
2/6/2012,4,5,0,1,1,1,31.4,28.4,80,7,0,17,17
2/6/2012,4,6,0,1,1,1,29.7,24.8,86,7,0,72,72
2/6/2012,4,7,0,1,1,1,29.7,24.8,86,7,5,229,234
2/6/2012,4,8,0,1,1,1,29.7,24.8,86,9,10,434,444
2/6/2012,4,9,0,1,1,1,31.4,28.4,80,7,8,269,277
2/6/2012,4,10,0,1,1,1,34.9,32,75,7,20,96,116
2/6/2012,4,11,0,1,1,1,38.3,35.6,70,9,12,104,116
2/6/2012,4,12,0,1,1,1,43.5,41,61,11,19,131,150
2/6/2012,4,13,0,1,1,1,48.7,50,40,15,17,124,141
2/6/2012,4,14,0,1,1,1,50.4,51.8,35,11,14,126,140
2/6/2012,4,15,0,1,1,1,52.1,53.6,32,19,25,146,171
2/6/2012,4,16,0,1,1,1,50.4,51.8,43,17,13,215,228
2/6/2012,4,17,0,1,1,1,50.4,51.8,43,17,13,417,430
2/6/2012,4,18,0,1,1,1,48.7,50,43,15,11,426,437
2/6/2012,4,19,0,1,1,1,47,42.8,43,17,7,284,291
2/6/2012,4,20,0,1,1,1,45.2,42.8,46,11,7,194,201
2/6/2012,4,21,0,1,1,1,43.5,41,57,11,11,143,154
2/6/2012,4,22,0,1,1,1,41.8,39.2,65,9,4,83,87
2/6/2012,4,23,0,1,1,1,41.8,39.2,65,9,3,43,46
2/7/2012,4,0,0,2,1,1,41.8,37.4,70,13,1,22,23
2/7/2012,4,1,0,2,1,1,40,37.4,61,9,8,6,14
2/7/2012,4,2,0,2,1,1,41.8,42.8,61,0,0,4,4
2/7/2012,4,3,0,2,1,2,41.8,42.8,70,0,1,1,2
2/7/2012,4,4,0,2,1,2,41.8,42.8,70,0,0,3,3
2/7/2012,4,5,0,2,1,1,43.5,42.8,49,6,0,15,15
2/7/2012,4,6,0,2,1,1,43.5,39.2,45,20,2,98,100
2/7/2012,4,7,0,2,1,1,43.5,44.6,45,0,6,293,299
2/7/2012,4,8,0,2,1,1,41.8,41,49,0,7,522,529
2/7/2012,4,9,0,2,1,1,43.5,42.8,49,0,11,278,289
2/7/2012,4,10,0,2,1,1,45.2,42.8,46,11,12,104,116
2/7/2012,4,11,0,2,1,1,47,44.6,46,13,9,120,129
2/7/2012,4,12,0,2,1,1,50.4,51.8,40,22,9,163,172
2/7/2012,4,13,0,2,1,1,53.9,55.4,38,17,15,169,184
2/7/2012,4,14,0,2,1,1,53.9,55.4,38,17,11,127,138
2/7/2012,4,15,0,2,1,1,53.9,55.4,38,13,13,133,146
2/7/2012,4,16,0,2,1,1,53.9,55.4,35,17,19,257,276
2/7/2012,4,17,0,2,1,1,53.9,55.4,35,13,15,494,509
2/7/2012,4,18,0,2,1,1,52.1,53.6,38,13,10,508,518
2/7/2012,4,19,0,2,1,1,48.7,50,43,15,11,327,338
2/7/2012,4,20,0,2,1,1,47,44.6,50,9,6,206,212
2/7/2012,4,21,0,2,1,1,45.2,44.6,61,7,20,170,190
2/7/2012,4,22,0,2,1,1,43.5,41,57,13,11,107,118
2/7/2012,4,23,0,2,1,1,43.5,42.8,57,9,2,49,51
2/8/2012,4,0,0,3,1,1,41.8,37.4,56,15,2,21,23
2/8/2012,4,1,0,3,1,1,40,35.6,61,11,1,9,10
2/8/2012,4,2,0,3,1,1,38.3,39.2,65,0,0,1,1
2/8/2012,4,3,0,3,1,1,38.3,39.2,65,0,0,1,1
2/8/2012,4,4,0,3,1,1,36.6,33.8,70,6,0,1,1
2/8/2012,4,5,0,3,1,1,36.6,33.8,70,6,0,20,20
2/8/2012,4,6,0,3,1,2,36.6,37.4,70,0,3,95,98
2/8/2012,4,7,0,3,1,2,36.6,33.8,70,7,5,276,281
2/8/2012,4,8,0,3,1,2,36.6,30.2,70,15,13,495,508
2/8/2012,4,9,0,3,1,2,36.6,33.8,70,11,8,245,253
2/8/2012,4,10,0,3,1,2,38.3,33.8,70,15,1,107,108
2/8/2012,4,11,0,3,1,2,38.3,33.8,65,15,5,97,102
2/8/2012,4,12,0,3,1,2,40,33.8,65,19,14,124,138
2/8/2012,4,13,0,3,1,2,40,37.4,61,7,15,111,126
2/8/2012,4,14,0,3,1,2,41.8,39.2,56,11,8,100,108
2/8/2012,4,15,0,3,1,3,41.8,41,61,7,5,49,54
2/8/2012,4,16,0,3,1,3,38.3,35.6,81,7,2,73,75
2/8/2012,4,17,0,3,1,3,36.6,33.8,87,7,8,147,155
2/8/2012,4,18,0,3,1,3,36.6,33.8,87,7,4,163,167
2/8/2012,4,19,0,3,1,3,36.6,33.8,87,7,3,158,161
2/8/2012,4,20,0,3,1,3,36.6,32,87,9,3,122,125
2/8/2012,4,21,0,3,1,3,36.6,30.2,87,13,3,126,129
2/8/2012,4,22,0,3,1,2,36.6,32,87,9,3,95,98
2/8/2012,4,23,0,3,1,2,36.6,32,87,11,3,57,60
2/9/2012,4,0,0,4,1,2,36.6,32,87,11,3,23,26
2/9/2012,4,1,0,4,1,2,36.6,32,87,9,2,10,12
2/9/2012,4,2,0,4,1,1,34.9,30.2,80,9,0,2,2
2/9/2012,4,3,0,4,1,1,34.9,28.4,80,19,0,4,4
2/9/2012,4,4,0,4,1,2,34.9,26.6,75,30,0,1,1
2/9/2012,4,5,0,4,1,1,33.1,24.8,75,19,0,18,18
2/9/2012,4,6,0,4,1,1,33.1,24.8,75,19,1,75,76
2/9/2012,4,7,0,4,1,1,33.1,26.6,69,17,4,263,267
2/9/2012,4,8,0,4,1,1,33.1,26.6,64,17,11,473,484
2/9/2012,4,9,0,4,1,1,33.1,26.6,59,15,9,229,238
2/9/2012,4,10,0,4,1,1,34.9,28.4,51,15,7,90,97
2/9/2012,4,11,0,4,1,1,36.6,30.2,52,15,4,95,99
2/9/2012,4,12,0,4,1,1,38.3,30.2,48,22,10,148,158
2/9/2012,4,13,0,4,1,1,41.8,35.6,42,22,10,144,154
2/9/2012,4,14,0,4,1,1,43.5,39.2,39,20,18,126,144
2/9/2012,4,15,0,4,1,1,43.5,39.2,36,20,14,120,134
2/9/2012,4,16,0,4,1,1,45.2,42.8,36,0,15,223,238
2/9/2012,4,17,0,4,1,1,45.2,42.8,34,9,12,387,399
2/9/2012,4,18,0,4,1,1,45.2,42.8,31,11,13,404,417
2/9/2012,4,19,0,4,1,1,43.5,42.8,33,7,8,287,295
2/9/2012,4,20,0,4,1,1,43.5,44.6,36,0,2,197,199
2/9/2012,4,21,0,4,1,1,41.8,41,52,6,8,169,177
2/9/2012,4,22,0,4,1,2,41.8,42.8,56,0,3,104,107
2/9/2012,4,23,0,4,1,2,41.8,42.8,52,0,9,75,84
2/10/2012,4,0,0,5,1,2,40,39.2,65,6,4,39,43
2/10/2012,4,1,0,5,1,2,40,39.2,61,6,2,11,13
2/10/2012,4,2,0,5,1,1,38.3,37.4,52,6,7,9,16
2/10/2012,4,3,0,5,1,1,38.3,37.4,56,6,0,5,5
2/10/2012,4,4,0,5,1,1,38.3,37.4,56,6,0,2,2
2/10/2012,4,5,0,5,1,1,36.6,30.2,52,15,0,17,17
2/10/2012,4,6,0,5,1,1,33.1,26.6,59,13,3,61,64
2/10/2012,4,7,0,5,1,1,33.1,28.4,59,11,5,225,230
2/10/2012,4,8,0,5,1,1,33.1,28.4,59,11,1,447,448
2/10/2012,4,9,0,5,1,1,34.9,30.2,55,11,10,265,275
2/10/2012,4,10,0,5,1,2,38.3,35.6,48,9,5,119,124
2/10/2012,4,11,0,5,1,2,40,37.4,45,7,19,134,153
2/10/2012,4,12,0,5,1,2,41.8,39.2,42,9,8,168,176
2/10/2012,4,13,0,5,1,2,41.8,41,42,6,22,170,192
2/10/2012,4,14,0,5,1,2,43.5,42.8,39,6,8,138,146
2/10/2012,4,15,0,5,1,2,43.5,42.8,45,9,27,164,191
2/10/2012,4,16,0,5,1,2,45.2,41,42,17,28,240,268
2/10/2012,4,17,0,5,1,2,45.2,42.8,42,13,15,381,396
2/10/2012,4,18,0,5,1,3,41.8,39.2,61,9,14,345,359
2/10/2012,4,19,0,5,1,2,43.5,44.6,57,0,16,246,262
2/10/2012,4,20,0,5,1,2,43.5,44.6,57,0,7,144,151
2/10/2012,4,21,0,5,1,2,43.5,42.8,66,6,14,108,122
2/10/2012,4,22,0,5,1,2,43.5,44.6,66,0,11,102,113
2/10/2012,4,23,0,5,1,2,41.8,41,70,6,1,64,65
2/11/2012,4,0,0,6,0,2,41.8,39.2,70,9,3,50,53
2/11/2012,4,1,0,6,0,3,40,37.4,81,9,2,43,45
2/11/2012,4,2,0,6,0,3,38.3,33.8,81,13,2,24,26
2/11/2012,4,3,0,6,0,3,36.6,30.2,87,15,0,9,9
2/11/2012,4,4,0,6,0,3,36.6,30.2,87,15,0,4,4
2/11/2012,4,5,0,6,0,3,34.9,30.2,93,11,0,2,2
2/11/2012,4,6,0,6,0,3,34.9,30.2,93,9,1,8,9
2/11/2012,4,7,0,6,0,3,34.9,30.2,93,9,0,19,19
2/11/2012,4,8,0,6,0,3,34.9,30.2,93,9,1,77,78
2/11/2012,4,9,0,6,0,3,34.9,32,93,7,5,85,90
2/11/2012,4,10,0,6,0,3,34.9,32,93,7,23,143,166
2/11/2012,4,11,0,6,0,2,36.6,33.8,81,7,26,157,183
2/11/2012,4,12,0,6,0,2,38.3,33.8,81,11,25,196,221
2/11/2012,4,13,0,6,0,2,38.3,32,81,19,18,217,235
2/11/2012,4,14,0,6,0,2,38.3,32,81,17,38,205,243
2/11/2012,4,15,0,6,0,2,41.8,35.6,61,20,12,112,124
2/11/2012,4,16,0,6,0,3,34.9,26.6,75,28,12,134,146
2/11/2012,4,17,0,6,0,3,34.9,24.8,69,31,13,131,144
2/11/2012,4,18,0,6,0,2,34.9,24.8,47,44,3,105,108
2/11/2012,4,19,0,6,0,2,33.1,21.2,40,37,2,85,87
2/11/2012,4,20,0,6,0,2,29.7,17.6,43,37,1,62,63
2/11/2012,4,21,0,6,0,1,28,12.2,43,43,5,43,48
2/11/2012,4,22,0,6,0,2,28,15.8,39,26,0,46,46
2/11/2012,4,23,0,6,0,3,26.2,12.2,50,33,0,20,20
2/12/2012,4,0,0,0,0,3,24.5,12.2,68,26,0,21,21
2/12/2012,4,1,0,0,0,3,22.8,8.6,79,31,0,24,24
2/12/2012,4,2,0,0,0,2,24.5,10.4,58,39,1,26,27
2/12/2012,4,3,0,0,0,2,24.5,8.6,46,46,0,14,14
2/12/2012,4,4,0,0,0,2,24.5,8.6,46,48,0,1,1
2/12/2012,4,5,0,0,0,1,24.5,12.2,49,26,0,3,3
2/12/2012,4,6,0,0,0,1,24.5,12.2,49,26,0,2,2
2/12/2012,4,7,0,0,0,1,22.8,14,53,13,0,18,18
2/12/2012,4,8,0,0,0,1,22.8,12.2,53,17,0,26,26
2/12/2012,4,9,0,0,0,1,24.5,14,49,20,3,60,63
2/12/2012,4,10,0,0,0,1,26.2,15.8,42,24,8,83,91
2/12/2012,4,11,0,0,0,1,26.2,15.8,42,20,3,121,124
2/12/2012,4,12,0,0,0,1,28,12.2,39,43,7,133,140
2/12/2012,4,13,0,0,0,1,29.7,17.6,40,30,10,128,138
2/12/2012,4,14,0,0,0,1,29.7,17.6,40,35,9,102,111
2/12/2012,4,15,0,0,0,1,29.7,17.6,40,37,5,150,155
2/12/2012,4,16,0,0,0,1,33.1,23,34,31,16,148,164
2/12/2012,4,17,0,0,0,1,31.4,21.2,37,28,4,83,87
2/12/2012,4,18,0,0,0,1,29.7,17.6,40,31,4,92,96
2/12/2012,4,19,0,0,0,1,29.7,19.4,40,19,2,78,80
2/12/2012,4,20,0,0,0,1,28,17.6,42,22,1,56,57
2/12/2012,4,21,0,0,0,1,28,17.6,43,20,0,36,36
2/12/2012,4,22,0,0,0,1,28,21.2,43,11,0,28,28
2/12/2012,4,23,0,0,0,1,28,19.4,43,15,0,23,23
2/13/2012,4,0,0,1,1,1,28,19.4,46,15,0,9,9
2/13/2012,4,1,0,1,1,1,26.2,17.6,50,15,0,6,6
2/13/2012,4,2,0,1,1,1,28,19.4,46,13,0,4,4
2/13/2012,4,3,0,1,1,1,26.2,21.2,54,7,0,1,1
2/13/2012,4,4,0,1,1,1,26.2,23,54,6,0,2,2
2/13/2012,4,5,0,1,1,1,24.5,17.6,58,9,0,17,17
2/13/2012,4,6,0,1,1,1,24.5,15.8,54,15,1,71,72
2/13/2012,4,7,0,1,1,1,24.5,15.8,54,13,1,194,195
2/13/2012,4,8,0,1,1,1,24.5,17.6,54,9,4,413,417
2/13/2012,4,9,0,1,1,1,26.2,19.4,50,13,7,198,205
2/13/2012,4,10,0,1,1,1,28,21.2,50,9,1,70,71
2/13/2012,4,11,0,1,1,1,34.9,30.2,37,13,5,85,90
2/13/2012,4,12,0,1,1,1,40,33.8,28,22,7,111,118
2/13/2012,4,13,0,1,1,1,43.5,39.2,22,15,11,129,140
2/13/2012,4,14,0,1,1,1,45.2,44.6,23,7,10,125,135
2/13/2012,4,15,0,1,1,1,47,44.6,27,9,10,145,155
2/13/2012,4,16,0,1,1,1,47,44.6,23,13,5,206,211
2/13/2012,4,17,0,1,1,1,47,44.6,23,13,8,399,407
2/13/2012,4,18,0,1,1,1,45.2,41,25,17,6,399,405
2/13/2012,4,19,0,1,1,1,45.2,42.8,25,9,7,256,263
2/13/2012,4,20,0,1,1,1,41.8,39.2,42,11,4,210,214
2/13/2012,4,21,0,1,1,1,40,37.4,45,9,2,145,147
2/13/2012,4,22,0,1,1,1,38.3,35.6,56,7,3,99,102
2/13/2012,4,23,0,1,1,1,40,41,41,0,2,34,36
2/14/2012,4,0,0,2,1,2,38.3,39.2,60,0,0,14,14
2/14/2012,4,1,0,2,1,2,38.3,39.2,56,0,0,6,6
2/14/2012,4,2,0,2,1,2,40,41,41,0,0,3,3
2/14/2012,4,3,0,2,1,2,38.3,39.2,52,0,0,3,3
2/14/2012,4,4,0,2,1,2,38.3,35.6,65,7,0,2,2
2/14/2012,4,5,0,2,1,2,38.3,35.6,65,7,2,20,22
2/14/2012,4,6,0,2,1,2,38.3,39.2,56,0,1,89,90
2/14/2012,4,7,0,2,1,2,36.6,33.8,60,6,4,276,280
2/14/2012,4,8,0,2,1,2,36.6,37.4,70,0,3,510,513
2/14/2012,4,9,0,2,1,2,38.3,37.4,56,6,6,256,262
2/14/2012,4,10,0,2,1,2,38.3,35.6,60,9,8,90,98
2/14/2012,4,11,0,2,1,2,41.8,39.2,45,11,5,107,112
2/14/2012,4,12,0,2,1,2,41.8,37.4,52,15,10,162,172
2/14/2012,4,13,0,2,1,2,47,42.8,40,17,6,167,173
2/14/2012,4,14,0,2,1,1,50.4,51.8,40,15,13,111,124
2/14/2012,4,15,0,2,1,2,52.1,53.6,38,30,7,138,145
2/14/2012,4,16,0,2,1,1,52.1,53.6,35,20,15,251,266
2/14/2012,4,17,0,2,1,1,52.1,53.6,38,24,19,504,523
2/14/2012,4,18,0,2,1,2,48.7,50,46,20,8,398,406
2/14/2012,4,19,0,2,1,2,47,44.6,50,11,11,270,281
2/14/2012,4,20,0,2,1,2,48.7,50,46,9,6,178,184
2/14/2012,4,21,0,2,1,2,47,46.4,50,7,4,105,109
2/14/2012,4,22,0,2,1,2,47,46.4,50,7,5,72,77
2/14/2012,4,23,0,2,1,2,47,46.4,50,6,2,55,57
2/15/2012,4,0,0,3,1,1,43.5,44.6,57,0,0,22,22
2/15/2012,4,1,0,3,1,1,45.2,46.4,53,0,0,5,5
2/15/2012,4,2,0,3,1,1,41.8,42.8,61,0,0,4,4
2/15/2012,4,3,0,3,1,1,40,41,75,0,0,3,3
2/15/2012,4,4,0,3,1,1,40,37.4,70,7,0,1,1
2/15/2012,4,5,0,3,1,1,40,37.4,70,7,0,25,25
2/15/2012,4,6,0,3,1,1,41.8,39.2,61,9,3,92,95
2/15/2012,4,7,0,3,1,2,41.8,37.4,65,13,3,318,321
2/15/2012,4,8,0,3,1,1,43.5,37.4,61,24,7,508,515
2/15/2012,4,9,0,3,1,1,43.5,39.2,61,22,5,226,231
2/15/2012,4,10,0,3,1,1,45.2,39.2,57,20,12,108,120
2/15/2012,4,11,0,3,1,1,47,42.8,53,19,13,125,138
2/15/2012,4,12,0,3,1,1,48.7,50,46,26,11,152,163
2/15/2012,4,13,0,3,1,1,50.4,51.8,43,19,11,159,170
2/15/2012,4,14,0,3,1,1,52.1,53.6,41,24,6,128,134
2/15/2012,4,15,0,3,1,1,52.1,53.6,41,15,7,164,171
2/15/2012,4,16,0,3,1,1,52.1,53.6,38,13,9,222,231
2/15/2012,4,17,0,3,1,1,52.1,53.6,38,13,17,470,487
2/15/2012,4,18,0,3,1,1,50.4,51.8,40,15,9,459,468
2/15/2012,4,19,0,3,1,1,48.7,50,43,11,9,302,311
2/15/2012,4,20,0,3,1,1,47,44.6,46,11,4,207,211
2/15/2012,4,21,0,3,1,1,45.2,42.8,53,11,8,170,178
2/15/2012,4,22,0,3,1,1,45.2,44.6,49,7,3,104,107
2/15/2012,4,23,0,3,1,1,45.2,44.6,53,6,4,54,58
2/16/2012,4,0,0,4,1,2,41.8,39.2,70,9,1,22,23
2/16/2012,4,1,0,4,1,2,41.8,42.8,70,0,0,5,5
2/16/2012,4,2,0,4,1,2,41.8,41,70,6,1,6,7
2/16/2012,4,3,0,4,1,2,41.8,42.8,61,0,0,1,1
2/16/2012,4,4,0,4,1,3,41.8,41,70,6,0,3,3
2/16/2012,4,5,0,4,1,2,41.8,42.8,70,0,0,20,20
2/16/2012,4,6,0,4,1,2,41.8,41,70,6,4,83,87
2/16/2012,4,7,0,4,1,2,41.8,39.2,70,9,3,285,288
2/16/2012,4,8,0,4,1,2,41.8,41,70,6,9,489,498
2/16/2012,4,9,0,4,1,2,41.8,39.2,70,11,3,199,202
2/16/2012,4,10,0,4,1,3,43.5,42.8,70,9,2,42,44
2/16/2012,4,11,0,4,1,3,43.5,42.8,70,7,2,69,71
2/16/2012,4,12,0,4,1,3,43.5,42.8,76,6,1,44,45
2/16/2012,4,13,0,4,1,3,45.2,41,71,17,2,62,64
2/16/2012,4,14,0,4,1,3,43.5,41,81,13,1,30,31
2/16/2012,4,15,0,4,1,3,45.2,46.4,76,0,3,50,53
2/16/2012,4,16,0,4,1,3,45.2,46.4,81,0,8,110,118
2/16/2012,4,17,0,4,1,3,45.2,46.4,87,0,8,281,289
2/16/2012,4,18,0,4,1,3,45.2,42.8,87,9,8,345,353
2/16/2012,4,19,0,4,1,2,43.5,41,87,11,4,254,258
2/16/2012,4,20,0,4,1,2,43.5,42.8,87,9,5,211,216
2/16/2012,4,21,0,4,1,2,45.2,44.6,81,7,3,142,145
2/16/2012,4,22,0,4,1,2,43.5,44.6,81,0,3,108,111
2/16/2012,4,23,0,4,1,1,43.5,42.8,81,6,3,70,73
2/17/2012,4,0,0,5,1,2,41.8,42.8,87,0,2,32,34
2/17/2012,4,1,0,5,1,2,41.8,42.8,93,0,2,16,18
2/17/2012,4,2,0,5,1,2,41.8,41,93,7,1,11,12
2/17/2012,4,3,0,5,1,2,40,37.4,93,7,0,1,1
2/17/2012,4,4,0,5,1,2,40,35.6,93,13,0,1,1
2/17/2012,4,5,0,5,1,2,40,35.6,93,11,0,16,16
2/17/2012,4,6,0,5,1,2,40,37.4,96,9,1,70,71
2/17/2012,4,7,0,5,1,2,40,37.4,93,7,4,222,226
2/17/2012,4,8,0,5,1,2,38.3,39.2,100,0,4,516,520
2/17/2012,4,9,0,5,1,2,38.3,39.2,100,0,8,275,283
2/17/2012,4,10,0,5,1,1,45.2,41,71,19,13,103,116
2/17/2012,4,11,0,5,1,1,47,42.8,62,28,9,133,142
2/17/2012,4,12,0,5,1,1,48.7,50,46,26,21,177,198
2/17/2012,4,13,0,5,1,1,50.4,51.8,43,24,34,171,205
2/17/2012,4,14,0,5,1,1,50.4,51.8,37,24,33,137,170
2/17/2012,4,15,0,5,1,1,52.1,53.6,35,28,41,180,221
2/17/2012,4,16,0,5,1,1,52.1,53.6,32,20,56,251,307
2/17/2012,4,17,0,5,1,1,52.1,53.6,32,22,36,429,465
2/17/2012,4,18,0,5,1,1,50.4,51.8,35,17,15,362,377
2/17/2012,4,19,0,5,1,1,48.7,50,37,15,16,266,282
2/17/2012,4,20,0,5,1,1,50.4,51.8,35,13,13,158,171
2/17/2012,4,21,0,5,1,1,48.7,50,37,13,15,114,129
2/17/2012,4,22,0,5,1,1,47,44.6,40,15,15,92,107
2/17/2012,4,23,0,5,1,1,47,44.6,40,13,10,72,82
2/18/2012,4,0,0,6,0,1,45.2,42.8,42,11,5,81,86
2/18/2012,4,1,0,6,0,1,43.5,41,49,11,7,38,45
2/18/2012,4,2,0,6,0,1,41.8,37.4,61,17,6,39,45
2/18/2012,4,3,0,6,0,1,40,37.4,65,7,3,15,18
2/18/2012,4,4,0,6,0,1,38.3,39.2,70,0,3,4,7
2/18/2012,4,5,0,6,0,1,36.6,33.8,70,6,0,1,1
