,Feature_1,Feature_2
1338,0.7088441935465942,0.9796248069065281
1339,0.5021673960546889,1.133806558523723
1340,0.5176814123458566,0.8601335875737388
1341,1.0241486712622623,0.8784200323048503
1342,0.6984854106438537,1.0889184994910166
1343,0.7421982129221169,0.8871076825986896
1344,1.0339507624937228,0.8967145585118174
1345,0.41413257441029133,1.1028633010325168
1346,0.22829000916851158,0.7844545651211975
1347,0.4416746558746696,1.1234101531517076
1348,1.0143245663598706,0.7455322923969584
1349,0.5229743742998378,0.7591439797329272
1350,0.5687862029627457,0.6693762183356742
1351,0.48810743043002963,1.0706446399883314
1352,0.5443696776476828,0.740121603309707
1353,0.6254767930866649,0.6316291097949424
1354,0.23158200777997429,0.8492307097315328
1355,1.0009601469228082,0.7696757752742804
1356,0.6611951418661569,0.5685671366816383
1357,0.5310449150950958,0.8576319259828444
1358,0.6440694817536897,0.5693136056261187
1359,0.5065991451361379,0.809957461877502
1360,0.27505983278259244,0.7452008457602295
1361,0.8245560757946541,0.5480471749278691
1362,0.9348522954478768,0.5667439365195768
1363,1.0438181596551448,0.7728830464965181
1364,0.2651315771318497,0.8622525130113737
1365,0.9933387209037299,0.7292710881333018
1366,0.6868591284757362,1.058795773172181
1367,0.8425148975738127,0.5442873819136282
1368,0.7496724562911904,0.5794053805131547
1369,0.7006994598181043,1.0205498911230149
1370,0.2331500674409947,0.7791931667022359
1371,1.0410693488270566,0.7993772921321518
1372,0.9278099639218425,0.6199690417512216
1373,0.9936952783533454,0.7039047723864603
1374,0.9499532339336088,0.6491179045742501
1375,0.6001629441169952,0.6179775233638739
1376,0.5442589415794705,0.933997352273601
1377,0.5096735430947064,0.9427549233412365
1378,0.6121964117597464,0.6305284949368106
1379,0.8932220342199368,0.5917491630990274
1380,0.7588951036621359,0.48962849243600043
1381,0.5659811514718481,0.717184076462688
1382,0.665858715247711,0.5692942040654746
1383,0.2528757450415937,0.9476286506446435
1384,0.9984716531189665,0.678828272299565
1385,0.8222543026189763,0.5386361115600592
1386,0.9522320002543727,0.6700542034603508
1387,0.6292690161991624,0.5781888546569177
1388,0.5104450607155857,1.125629964160936
1389,0.3074906678991975,0.9724464843496857
1390,0.7781798950535711,0.8327924092426812
1391,0.866344822069879,0.5672065444585648
1392,0.3097357648949534,0.9440322529628827
1393,0.9003165695560449,0.5752938353174913
1394,0.8313549330494864,0.5424329463775203
1395,0.7673699627132633,0.8155050326361574
1396,0.9765853003101329,0.6873433156554356
1397,0.5795602973422396,0.6980933996266112
1398,0.46434981153061256,1.1132546649860968
1399,0.5185582663035323,1.0773010675389931
