unique_id,ds,y,Exogenous1,Exogenous2
BE,12/9/2016 18:00,68.33,66964,72326
BE,12/9/2016 19:00,66,67258,74107
BE,12/9/2016 20:00,59.6,65322,71302
BE,12/9/2016 21:00,38.8,61589,67253
BE,12/9/2016 22:00,44.33,59737,64511
BE,12/9/2016 23:00,40,59980,68259
BE,12/10/2016 0:00,48.12,57958,66509
BE,12/10/2016 1:00,42.05,55397,61971
BE,12/10/2016 2:00,40.2,54836,62064
BE,12/10/2016 3:00,44.14,53951,58027
BE,12/10/2016 4:00,39.7,54137,56217
BE,12/10/2016 5:00,39.7,54400,55727
BE,12/10/2016 6:00,29,55150,57642
BE,12/10/2016 7:00,40,56380,60614
BE,12/10/2016 8:00,48.68,58475,63849
BE,12/10/2016 9:00,32.56,59927,64982
BE,12/10/2016 10:00,34.13,60568,65427
BE,12/10/2016 11:00,39.8,59424,64808
BE,12/10/2016 12:00,39.8,59587,65045
BE,12/10/2016 13:00,42.18,58357,66426
BE,12/10/2016 14:00,39.8,57001,61484
BE,12/10/2016 15:00,45.29,56799,58774
BE,12/10/2016 16:00,49.93,56055,57341
BE,12/10/2016 17:00,54.8,58988,59728
BE,12/10/2016 18:00,45.46,61703,64982
BE,12/10/2016 19:00,44.72,63276,67132
BE,12/10/2016 20:00,40.22,60522,65522
BE,12/10/2016 21:00,35,58239,62499
BE,12/10/2016 22:00,35.2,57281,60384
BE,12/10/2016 23:00,32.2,57948,65276
BE,12/11/2016 0:00,33.2,57459,64392
BE,12/11/2016 1:00,33.2,55997,61411
BE,12/11/2016 2:00,34.7,55410,61242
BE,12/11/2016 3:00,30.46,54246,57538
BE,12/11/2016 4:00,31.2,53771,55121
BE,12/11/2016 5:00,31.43,53411,54189
BE,12/11/2016 6:00,32.94,53376,55381
BE,12/11/2016 7:00,35.74,54646,57020
BE,12/11/2016 8:00,38.53,55325,59205
BE,12/11/2016 9:00,39.91,56268,60260
BE,12/11/2016 10:00,44.06,56681,61753
BE,12/11/2016 11:00,47.02,57056,62536
BE,12/11/2016 12:00,46.68,56833,63831
BE,12/11/2016 13:00,43.04,56682,65429
BE,12/11/2016 14:00,40.31,55679,59703
BE,12/11/2016 15:00,39.47,55588,57573
BE,12/11/2016 16:00,42.1,55712,56660
BE,12/11/2016 17:00,52.26,59395,58712
BE,12/11/2016 18:00,52.72,62097,64798
BE,12/11/2016 19:00,52.72,63185,68140
BE,12/11/2016 20:00,50.58,62894,67186
BE,12/11/2016 21:00,42.44,61190,64117
BE,12/11/2016 22:00,44.11,59907,61451
BE,12/11/2016 23:00,42.06,59827,65720
BE,12/12/2016 0:00,35.1,56275,64188
BE,12/12/2016 1:00,30.44,54866,61076
BE,12/12/2016 2:00,35.1,56534,61246
BE,12/12/2016 3:00,35.1,56042,58082
BE,12/12/2016 4:00,33.02,56114,56397
BE,12/12/2016 5:00,35.63,56380,57716
BE,12/12/2016 6:00,44.99,57866,62493
BE,12/12/2016 7:00,68.01,62571,70627
BE,12/12/2016 8:00,71.01,65086,75946
BE,12/12/2016 9:00,69.59,64513,75743
BE,12/12/2016 10:00,69.64,64014,75913
BE,12/12/2016 11:00,68.62,63492,75614
BE,12/12/2016 12:00,68.48,63012,75784
BE,12/12/2016 13:00,68.23,62645,76121
BE,12/12/2016 14:00,67.75,61981,73059
BE,12/12/2016 15:00,68.16,61479,70926
BE,12/12/2016 16:00,70.25,62102,70157
BE,12/12/2016 17:00,80.62,65068,72784
BE,12/12/2016 18:00,95.13,67207,77709
BE,12/12/2016 19:00,75.47,66477,80527
BE,12/12/2016 20:00,69.26,64023,77338
BE,12/12/2016 21:00,63.08,62833,72298
BE,12/12/2016 22:00,61.35,61861,68568
BE,12/12/2016 23:00,49.59,61630,72327
BE,12/13/2016 0:00,42.55,59422,70221
BE,12/13/2016 1:00,39.1,57783,65221
BE,12/13/2016 2:00,38.44,57155,65287
BE,12/13/2016 3:00,33.53,56091,61858
BE,12/13/2016 4:00,42.02,55679,60110
BE,12/13/2016 5:00,46.92,56660,60889
BE,12/13/2016 6:00,48.21,60071,65357
BE,12/13/2016 7:00,69.72,64263,73456
BE,12/13/2016 8:00,73.87,65953,78362
BE,12/13/2016 9:00,72.92,64957,77565
BE,12/13/2016 10:00,70.35,64378,76806
BE,12/13/2016 11:00,70,63370,76046
BE,12/13/2016 12:00,68.75,62614,75449
BE,12/13/2016 13:00,66.46,62649,75708
BE,12/13/2016 14:00,67.55,61729,72353
BE,12/13/2016 15:00,68,61161,70428
BE,12/13/2016 16:00,68.28,61252,69909
BE,12/13/2016 17:00,75.01,64844,71551
BE,12/13/2016 18:00,78.65,67923,76042
BE,12/13/2016 19:00,69.99,66361,78729
BE,12/13/2016 20:00,64.18,64208,75427
BE,12/13/2016 21:00,57.06,62047,70450
BE,12/13/2016 22:00,58.58,60922,67024
BE,12/13/2016 23:00,55.19,61722,70814
BE,12/14/2016 0:00,52.23,60404,68670
BE,12/14/2016 1:00,46.68,57433,63431
BE,12/14/2016 2:00,44.74,57052,63875
BE,12/14/2016 3:00,42.69,56448,60352
BE,12/14/2016 4:00,42.7,55691,58667
BE,12/14/2016 5:00,47.2,56759,59700
BE,12/14/2016 6:00,58.32,59585,63926
BE,12/14/2016 7:00,78.62,62703,71863
BE,12/14/2016 8:00,82.26,65281,76904
BE,12/14/2016 9:00,78.58,65387,76200
BE,12/14/2016 10:00,77.17,64916,76042
BE,12/14/2016 11:00,75.94,64265,75226
BE,12/14/2016 12:00,70.55,62588,74608
BE,12/14/2016 13:00,69.91,62416,74255
BE,12/14/2016 14:00,69.69,61774,70716
BE,12/14/2016 15:00,72.52,61602,68848
BE,12/14/2016 16:00,75.15,61680,68065
BE,12/14/2016 17:00,91.81,64825,70171
BE,12/14/2016 18:00,87.13,66884,74919
BE,12/14/2016 19:00,79.05,64973,77841
BE,12/14/2016 20:00,70.38,63791,74619
BE,12/14/2016 21:00,60.77,62127,70194
BE,12/14/2016 22:00,59.49,60732,66769
BE,12/14/2016 23:00,57.53,61188,70440
BE,12/15/2016 0:00,56.64,60824,68444
BE,12/15/2016 1:00,53.31,58290,64061
BE,12/15/2016 2:00,51.71,57237,64080
BE,12/15/2016 3:00,49.61,56625,60862
BE,12/15/2016 4:00,49.62,56099,59071
BE,12/15/2016 5:00,53.35,56447,60185
BE,12/15/2016 6:00,59.66,59895,64278
BE,12/15/2016 7:00,76.92,63690,72530
BE,12/15/2016 8:00,80.44,65819,77520
BE,12/15/2016 9:00,75.24,65483,76361
BE,12/15/2016 10:00,74.24,64942,76304
BE,12/15/2016 11:00,72.99,64160,75695
BE,12/15/2016 12:00,69.63,62728,75374
BE,12/15/2016 13:00,68.85,62668,75209
BE,12/15/2016 14:00,67.31,62021,71843
BE,12/15/2016 15:00,69.52,61406,70038
BE,12/15/2016 16:00,74.23,61820,69387
BE,12/15/2016 17:00,81.26,65253,71101
BE,12/15/2016 18:00,78.89,67445,75637
BE,12/15/2016 19:00,74.78,66537,78055
BE,12/15/2016 20:00,65.43,63782,74631
BE,12/15/2016 21:00,59.77,62044,70114
BE,12/15/2016 22:00,61.65,60187,66898
BE,12/15/2016 23:00,60.01,60927,70346
BE,12/16/2016 0:00,53.1,60443,68246
BE,12/16/2016 1:00,48.78,58169,63587
BE,12/16/2016 2:00,47.44,57417,63242
BE,12/16/2016 3:00,46.23,56746,60037
BE,12/16/2016 4:00,40.24,56987,58281
BE,12/16/2016 5:00,41.7,56842,59460
BE,12/16/2016 6:00,51.05,59448,63580
BE,12/16/2016 7:00,69.5,62862,71388
BE,12/16/2016 8:00,75.73,65909,76758
BE,12/16/2016 9:00,74.85,65603,75739
BE,12/16/2016 10:00,73.8,65388,75441
BE,12/16/2016 11:00,70.8,64290,74762
BE,12/16/2016 12:00,66.84,63851,74638
BE,12/16/2016 13:00,66.84,63178,74373
BE,12/16/2016 14:00,64.88,62082,70588
BE,12/16/2016 15:00,65.1,62346,68387
BE,12/16/2016 16:00,69.46,63076,67625
BE,12/16/2016 17:00,83.8,65608,69515
BE,12/16/2016 18:00,78.08,67256,73910
BE,12/16/2016 19:00,71.71,67024,75427
BE,12/16/2016 20:00,66.24,64077,72445
BE,12/16/2016 21:00,58.46,62098,68815
BE,12/16/2016 22:00,53.9,60664,66121
BE,12/16/2016 23:00,51.92,61682,69796
BE,12/17/2016 0:00,41.1,58755,67844
BE,12/17/2016 1:00,38.38,56719,63266
BE,12/17/2016 2:00,39.15,55586,63219
BE,12/17/2016 3:00,41.02,54923,59385
BE,12/17/2016 4:00,40,54512,57466
BE,12/17/2016 5:00,40.55,54325,57130
BE,12/17/2016 6:00,40.32,55015,59020
BE,12/17/2016 7:00,43.54,55785,62281
BE,12/17/2016 8:00,47.1,58288,65410
BE,12/17/2016 9:00,54.76,59940,67044
BE,12/17/2016 10:00,54.41,60332,68378
BE,12/17/2016 11:00,57.28,59854,67830
BE,12/17/2016 12:00,53.85,60160,68266
BE,12/17/2016 13:00,47.12,59109,69143
BE,12/17/2016 14:00,49.68,57364,64649
BE,12/17/2016 15:00,50.68,56761,62120
BE,12/17/2016 16:00,54.8,57170,61025
BE,12/17/2016 17:00,61.01,59880,63160
BE,12/17/2016 18:00,63.09,62541,67995
BE,12/17/2016 19:00,53.62,63553,69893
BE,12/17/2016 20:00,44.83,61594,68001
BE,12/17/2016 21:00,41.1,59405,65248
BE,12/17/2016 22:00,41.1,58111,63114
BE,12/17/2016 23:00,45,59571,67920
BE,12/18/2016 0:00,39.02,58490,66986
BE,12/18/2016 1:00,36.45,56146,62396
BE,12/18/2016 2:00,36.59,56047,62198
BE,12/18/2016 3:00,35.41,54883,58369
BE,12/18/2016 4:00,34.87,54529,56163
BE,12/18/2016 5:00,39.34,54297,55299
BE,12/18/2016 6:00,40.36,55376,56492
BE,12/18/2016 7:00,38.11,55465,58215
BE,12/18/2016 8:00,36.88,54964,60380
BE,12/18/2016 9:00,44.63,55935,62277
BE,12/18/2016 10:00,45.58,57120,64771
BE,12/18/2016 11:00,52.27,57726,65889
BE,12/18/2016 12:00,52,58922,67103
BE,12/18/2016 13:00,49.78,58721,68130
BE,12/18/2016 14:00,45.82,57477,62929
BE,12/18/2016 15:00,47.43,57146,60584
BE,12/18/2016 16:00,49.98,57723,59915
BE,12/18/2016 17:00,57.44,60341,62329
BE,12/18/2016 18:00,52.86,63259,67862
BE,12/18/2016 19:00,48.9,64350,71137
BE,12/18/2016 20:00,48.59,63231,70089
BE,12/18/2016 21:00,45.4,61346,67380
BE,12/18/2016 22:00,46.39,60418,64908
BE,12/18/2016 23:00,41.05,61080,69041
BE,12/19/2016 0:00,39.18,59158,67513
BE,12/19/2016 1:00,38.45,57690,63880
BE,12/19/2016 2:00,38.4,57154,64067
BE,12/19/2016 3:00,35.18,55902,61042
BE,12/19/2016 4:00,36.4,56015,59392
BE,12/19/2016 5:00,38.52,56877,60920
BE,12/19/2016 6:00,56.2,58984,65313
BE,12/19/2016 7:00,73.6,63183,72340
BE,12/19/2016 8:00,80.97,66770,76795
BE,12/19/2016 9:00,75.1,67577,78879
BE,12/19/2016 10:00,74.99,67427,79457
BE,12/19/2016 11:00,76.48,67042,79446
BE,12/19/2016 12:00,74.71,66737,79797
BE,12/19/2016 13:00,71.48,66872,79844
BE,12/19/2016 14:00,72.71,66432,77500
BE,12/19/2016 15:00,72.99,65392,75507
BE,12/19/2016 16:00,69.24,66423,74755
BE,12/19/2016 17:00,79.71,69185,76707
BE,12/19/2016 18:00,84.35,71112,80249
BE,12/19/2016 19:00,85.14,70794,82135
BE,12/19/2016 20:00,72.35,67144,78741
BE,12/19/2016 21:00,66.55,64885,74109
BE,12/19/2016 22:00,63.87,63738,71157
BE,12/19/2016 23:00,62.58,64174,74769
BE,12/20/2016 0:00,47.27,61888,72459
BE,12/20/2016 1:00,44.15,60341,68150
BE,12/20/2016 2:00,42.8,59177,67807
BE,12/20/2016 3:00,40.96,58379,64808
BE,12/20/2016 4:00,41.61,58376,62707
BE,12/20/2016 5:00,49.84,58310,63999
BE,12/20/2016 6:00,57.54,61379,67965
BE,12/20/2016 7:00,69.99,64568,73326
BE,12/20/2016 8:00,77.5,67920,78884
BE,12/20/2016 9:00,74.08,68377,80521
BE,12/20/2016 10:00,71.26,68493,81088
BE,12/20/2016 11:00,73.46,67931,81349
BE,12/20/2016 12:00,72.06,66660,81459
BE,12/20/2016 13:00,69.87,65886,81529
BE,12/20/2016 14:00,72.04,65872,79023
BE,12/20/2016 15:00,73.57,65913,76698
BE,12/20/2016 16:00,76.82,66297,76030
BE,12/20/2016 17:00,80.69,68873,77359
BE,12/20/2016 18:00,91.9,70570,80848
BE,12/20/2016 19:00,77.4,70363,82289
BE,12/20/2016 20:00,71.13,68475,79102
BE,12/20/2016 21:00,63.12,65762,74410
BE,12/20/2016 22:00,62.75,64318,71775
BE,12/20/2016 23:00,58.64,65389,75370
BE,12/21/2016 0:00,48.59,63500,73382
BE,12/21/2016 1:00,41,61355,68016
BE,12/21/2016 2:00,40.98,60637,67838
BE,12/21/2016 3:00,40.19,59912,64349
BE,12/21/2016 4:00,38.16,59127,62539
BE,12/21/2016 5:00,41,60001,63840
BE,12/21/2016 6:00,54.99,61832,66446
BE,12/21/2016 7:00,63.23,64626,72653
BE,12/21/2016 8:00,65.49,67595,77841
BE,12/21/2016 9:00,58.76,68519,78411
BE,12/21/2016 10:00,58.97,68575,79003
BE,12/21/2016 11:00,54.63,67752,79150
BE,12/21/2016 12:00,52.19,66615,79629
BE,12/21/2016 13:00,52.84,66019,79320
BE,12/21/2016 14:00,51.76,65353,76374
BE,12/21/2016 15:00,58.52,65414,73745
BE,12/21/2016 16:00,58.26,65791,72892
BE,12/21/2016 17:00,63.32,67900,74100
BE,12/21/2016 18:00,62.58,70148,77319
BE,12/21/2016 19:00,64.04,70453,79718
BE,12/21/2016 20:00,62,67967,76569
BE,12/21/2016 21:00,53.35,65651,72485
BE,12/21/2016 22:00,60,64963,69524
BE,12/21/2016 23:00,62.57,64975,73195
BE,12/22/2016 0:00,45.18,62967,71379
BE,12/22/2016 1:00,41.8,61500,66083
BE,12/22/2016 2:00,40.24,61477,65998
BE,12/22/2016 3:00,40.34,59425,62478
BE,12/22/2016 4:00,41.12,59418,60648
BE,12/22/2016 5:00,41.8,59949,60935
BE,12/22/2016 6:00,47.05,61712,63686
BE,12/22/2016 7:00,70.08,64956,68876
BE,12/22/2016 8:00,78.9,67502,73936
BE,12/22/2016 9:00,86.03,68221,74791
BE,12/22/2016 10:00,81.16,67980,75013
BE,12/22/2016 11:00,80.77,67118,74802
BE,12/22/2016 12:00,78.9,66324,74674
BE,12/22/2016 13:00,78.9,65656,75195
BE,12/22/2016 14:00,77.95,65407,71599
BE,12/22/2016 15:00,77.97,65610,69113
BE,12/22/2016 16:00,76.01,66211,67994
BE,12/22/2016 17:00,83.81,67975,68861
BE,12/22/2016 18:00,86.91,70188,72157
BE,12/22/2016 19:00,78.9,71045,74583
BE,12/22/2016 20:00,55.4,69399,72505
BE,12/22/2016 21:00,51.05,65613,68421
BE,12/22/2016 22:00,52.67,63931,65624
BE,12/22/2016 23:00,48.45,64341,69634
BE,12/23/2016 0:00,43.9,62705,67462
BE,12/23/2016 1:00,38.86,60769,62189
BE,12/23/2016 2:00,40,58671,62511
BE,12/23/2016 3:00,41,57805,59133
BE,12/23/2016 4:00,41,57847,57056
BE,12/23/2016 5:00,37.43,58742,57783
BE,12/23/2016 6:00,44.68,60387,60178
BE,12/23/2016 7:00,58.7,65657,64959
BE,12/23/2016 8:00,66.59,68715,69892
BE,12/23/2016 9:00,65.21,69201,70323
BE,12/23/2016 10:00,59.79,67758,71498
BE,12/23/2016 11:00,57.65,65830,70467
BE,12/23/2016 12:00,53.96,64472,71140
BE,12/23/2016 13:00,51.53,63756,71480
BE,12/23/2016 14:00,43.1,63089,67413
BE,12/23/2016 15:00,43.1,62687,65167
BE,12/23/2016 16:00,50.5,62496,63589
BE,12/23/2016 17:00,55.41,64330,63851
BE,12/23/2016 18:00,51.05,67297,68029
BE,12/23/2016 19:00,46.67,67441,69238
BE,12/23/2016 20:00,43.85,64617,66510
BE,12/23/2016 21:00,39.56,62925,63534
BE,12/23/2016 22:00,37.73,61983,61419
BE,12/23/2016 23:00,34.38,62468,64980
BE,12/24/2016 0:00,33.8,60083,62710
BE,12/24/2016 1:00,33.8,57663,58221
BE,12/24/2016 2:00,31.99,56696,58859
BE,12/24/2016 3:00,29.94,54900,55080
BE,12/24/2016 4:00,30.13,53883,52856
BE,12/24/2016 5:00,30.29,53638,52214
BE,12/24/2016 6:00,32.15,54712,53673
BE,12/24/2016 7:00,34.93,56877,55101
BE,12/24/2016 8:00,39.41,59168,58041
BE,12/24/2016 9:00,49.73,60912,58991
BE,12/24/2016 10:00,51.23,61228,60736
BE,12/24/2016 11:00,50.1,60796,60782
BE,12/24/2016 12:00,50,61055,61825
BE,12/24/2016 13:00,51.2,60645,63528
BE,12/24/2016 14:00,38.01,58772,59836
BE,12/24/2016 15:00,37.82,58367,58251
BE,12/24/2016 16:00,42,59260,57101
BE,12/24/2016 17:00,58.75,61118,58327
BE,12/24/2016 18:00,55.32,63559,61518
BE,12/24/2016 19:00,59.55,62493,61428
BE,12/24/2016 20:00,46.94,60481,58954
BE,12/24/2016 21:00,39.94,58800,56805
BE,12/24/2016 22:00,50.14,58477,55830
BE,12/24/2016 23:00,50.09,59571,60766
BE,12/25/2016 0:00,34,57647,61318
BE,12/25/2016 1:00,29.49,55974,57694
BE,12/25/2016 2:00,28.8,55612,57581
BE,12/25/2016 3:00,26.7,53355,53340
BE,12/25/2016 4:00,19.78,51500,50043
BE,12/25/2016 5:00,16.12,49808,48480
BE,12/25/2016 6:00,17.1,49866,48664
BE,12/25/2016 7:00,22.24,50836,48211
BE,12/25/2016 8:00,20.83,51065,49462
BE,12/25/2016 9:00,35.04,51946,49660
BE,12/25/2016 10:00,39.94,53393,51982
BE,12/25/2016 11:00,42.39,53896,53098
BE,12/25/2016 12:00,44.74,53386,54528
BE,12/25/2016 13:00,38.65,53497,55682
BE,12/25/2016 14:00,28.54,51780,50645
BE,12/25/2016 15:00,24.12,50947,48423
BE,12/25/2016 16:00,26.09,51308,48532
BE,12/25/2016 17:00,44.75,53786,49468
BE,12/25/2016 18:00,44.99,57324,53263
BE,12/25/2016 19:00,42,58529,55804
BE,12/25/2016 20:00,38,57999,55842
BE,12/25/2016 21:00,34.39,57678,54567
BE,12/25/2016 22:00,35,56872,53301
BE,12/25/2016 23:00,32.7,58250,57399
BE,12/26/2016 0:00,29.55,55519,55928
BE,12/26/2016 1:00,25.7,53905,52870
BE,12/26/2016 2:00,26.31,52568,51685
BE,12/26/2016 3:00,21.97,50706,48833
BE,12/26/2016 4:00,15.35,48550,46649
BE,12/26/2016 5:00,22.66,49551,47834
BE,12/26/2016 6:00,25.54,50707,49864
BE,12/26/2016 7:00,30.44,53934,52574
BE,12/26/2016 8:00,45.71,55636,54910
BE,12/26/2016 9:00,46.12,56801,56172
BE,12/26/2016 10:00,47.92,57727,58211
BE,12/26/2016 11:00,48.17,58137,59590
BE,12/26/2016 12:00,45.73,58549,61443
BE,12/26/2016 13:00,35.99,58298,62334
BE,12/26/2016 14:00,34.94,57649,58481
BE,12/26/2016 15:00,47.33,57450,56858
BE,12/26/2016 16:00,49.37,57886,56684
BE,12/26/2016 17:00,56.12,59347,57621
BE,12/26/2016 18:00,56.19,62526,61892
BE,12/26/2016 19:00,50.03,63872,64793
BE,12/26/2016 20:00,44.72,61386,62764
BE,12/26/2016 21:00,37.99,60874,59821
BE,12/26/2016 22:00,40,60311,57898
BE,12/26/2016 23:00,50.71,60407,61925
BE,12/27/2016 0:00,35.3,58592,60605
BE,12/27/2016 1:00,38.33,57320,56436
BE,12/27/2016 2:00,41.04,56856,56298
BE,12/27/2016 3:00,34.62,56642,53352
BE,12/27/2016 4:00,29.69,55979,51029
BE,12/27/2016 5:00,28.35,56376,51913
BE,12/27/2016 6:00,30.99,57424,54769
BE,12/27/2016 7:00,42.08,60785,58740
BE,12/27/2016 8:00,45.27,63221,62637
BE,12/27/2016 9:00,46.56,63728,64561
BE,12/27/2016 10:00,46.44,63838,66191
BE,12/27/2016 11:00,41.46,63444,66528
BE,12/27/2016 12:00,38.83,63247,67551
BE,12/27/2016 13:00,53,62282,67710
BE,12/27/2016 14:00,51.27,61649,63388
BE,12/27/2016 15:00,51.82,60867,60641
BE,12/27/2016 16:00,65.19,60920,60098
BE,12/27/2016 17:00,69.99,63837,61700
BE,12/27/2016 18:00,72.89,66783,67497
BE,12/27/2016 19:00,72.15,68191,69970
BE,12/27/2016 20:00,52.07,64124,67503
BE,12/27/2016 21:00,44,61933,64241
BE,12/27/2016 22:00,56.41,61403,62175
BE,12/27/2016 23:00,63.25,62162,65847
BE,12/28/2016 0:00,37.12,61357,64374
BE,12/28/2016 1:00,36.03,60019,60496
BE,12/28/2016 2:00,34.15,59349,60674
BE,12/28/2016 3:00,36.03,58520,57419
BE,12/28/2016 4:00,33.95,57432,55444
BE,12/28/2016 5:00,34.82,58386,56192
BE,12/28/2016 6:00,43.7,59727,58375
BE,12/28/2016 7:00,51,61845,62365
BE,12/28/2016 8:00,53,64427,66108
BE,12/28/2016 9:00,57.34,65744,66948
BE,12/28/2016 10:00,58.69,65583,68126
BE,12/28/2016 11:00,59.13,64517,67878
BE,12/28/2016 12:00,59.2,64183,68570
BE,12/28/2016 13:00,55.82,63406,68725
BE,12/28/2016 14:00,50.77,62260,64597
BE,12/28/2016 15:00,51.6,61890,61930
BE,12/28/2016 16:00,55.2,62237,60804
BE,12/28/2016 17:00,63.29,64532,62154
BE,12/28/2016 18:00,63.7,67632,68102
BE,12/28/2016 19:00,59.82,67303,71441
BE,12/28/2016 20:00,61.2,64647,68872
BE,12/28/2016 21:00,50,61813,66025
BE,12/28/2016 22:00,43.18,60721,63734
BE,12/28/2016 23:00,43.77,61284,67804
BE,12/29/2016 0:00,42.28,61021,61119
BE,12/29/2016 1:00,39.3,59468,62988
BE,12/29/2016 2:00,36.83,58648,62994
BE,12/29/2016 3:00,34.11,57297,60088
BE,12/29/2016 4:00,34.99,56599,58446
BE,12/29/2016 5:00,37.64,57301,59393
BE,12/29/2016 6:00,41.05,59313,61620
BE,12/29/2016 7:00,49.3,61990,65556
BE,12/29/2016 8:00,53.3,63850,69719
BE,12/29/2016 9:00,53.93,64527,70714
BE,12/29/2016 10:00,56.63,65015,71530
BE,12/29/2016 11:00,55.66,64765,70888
BE,12/29/2016 12:00,48,64523,71044
BE,12/29/2016 13:00,46.53,63959,71750
BE,12/29/2016 14:00,49.6,63266,67201
BE,12/29/2016 15:00,51.63,63125,64249
BE,12/29/2016 16:00,54.43,63517,64144
BE,12/29/2016 17:00,63.95,66187,65487
BE,12/29/2016 18:00,64.35,68637,71449
BE,12/29/2016 19:00,56.72,69557,74221
BE,12/29/2016 20:00,48.5,66411,72356
BE,12/29/2016 21:00,45.66,64992,68708
BE,12/29/2016 22:00,46.94,64418,66427
BE,12/29/2016 23:00,44.08,64912,70659
BE,12/30/2016 0:00,44.3,64108,69228
BE,12/30/2016 1:00,44.3,62492,65397
BE,12/30/2016 2:00,41.26,61571,65604
BE,12/30/2016 3:00,40.62,60381,62743
BE,12/30/2016 4:00,40.07,60298,60772
BE,12/30/2016 5:00,41.02,60339,60999
BE,12/30/2016 6:00,44.3,62576,64157
BE,12/30/2016 7:00,47,63732,67652
BE,12/30/2016 8:00,59,66235,72119
BE,12/30/2016 9:00,60.77,66801,73012
BE,12/30/2016 10:00,55.67,66964,74341
BE,12/30/2016 11:00,55.34,66667,73857
BE,12/30/2016 12:00,52.56,66145,74223
BE,12/30/2016 13:00,47.44,65052,75218
BE,12/30/2016 14:00,48.69,63905,71212
BE,12/30/2016 15:00,52.78,63626,68538
BE,12/30/2016 16:00,55.81,63817,67918
BE,12/30/2016 17:00,63.93,65908,69239
BE,12/30/2016 18:00,61.74,69289,73714
BE,12/30/2016 19:00,57.42,70329,75911
BE,12/30/2016 20:00,57.56,69121,73706
BE,12/30/2016 21:00,52.18,66647,71003
BE,12/30/2016 22:00,54.38,65886,68330
BE,12/30/2016 23:00,50.78,66846,72259
