Date,Demand,Easter,Thanksgiving,Christmas,Temperature,Marketing
11/1/2017,730.8715204,0,0,0,15.24,44.779
11/2/2017,735.9555445,0,0,0,19.5,176.776
11/3/2017,665.4363534,0,0,0,19.73,148.423
11/4/2017,787.575388,0,0,0,13.33,173.976
11/5/2017,676.6211524,0,0,0,16.45,92.62
11/6/2017,722.6767114,0,0,0,18.4,171.607
11/7/2017,707.8517269,0,0,0,10.19,92.965
11/8/2017,818.4225238,0,0,0,9.9,78.503
11/9/2017,734.0491231,0,0,0,12.26,159.886
11/10/2017,600.4108444,0,0,0,12.15,81.427
11/11/2017,723.1655626,0,0,0,3.87,132.039
11/12/2017,709.4066201,0,0,0,8.07,201.188
11/13/2017,755.7276633,0,0,0,8.93,196.82
11/14/2017,610.1859706,0,0,0,8.21,178.356
11/15/2017,798.8605025,0,0,0,10.73,97.124
11/16/2017,760.1757095,0,0,0,13.56,109.689
11/17/2017,671.4113313,0,0,0,9.08,86.782
11/18/2017,700.8646305,0,0,0,14.17,134.277
11/19/2017,673.3635856,0,0,0,15.01,57.076
11/20/2017,843.2592855,0,0,0,8.41,46.113
11/21/2017,731.1900353,0,0,0,13.22,210.896
11/22/2017,812.5213114,0,0,0,12.68,83.947
11/23/2017,727.532268,0,1,0,5.56,65.023
11/24/2017,691.4712414,0,0,0,9.62,80.611
11/25/2017,762.5336964,0,0,0,12.3,180.969
11/26/2017,650.5653252,0,0,0,8.6,95.14
11/27/2017,914.386365,0,0,0,10.36,82.233
11/28/2017,712.3742078,0,0,0,11.23,163.022
11/29/2017,857.4241416,0,0,0,14.4,35.459
11/30/2017,779.1104564,0,0,0,11.06,175.915
12/1/2017,706.3092821,0,0,0,10.37,103.071
12/2/2017,891.7300701,0,0,0,8.28,78.023
12/3/2017,725.7945464,0,0,0,10.09,233.846
12/4/2017,796.0855954,0,0,0,10.3,95.57
12/5/2017,790.5107684,0,0,0,13.87,111.433
12/6/2017,874.5596907,0,0,0,14.06,75.756
12/7/2017,766.0212956,0,0,0,7.37,87.619
12/8/2017,691.8178264,0,0,0,5.05,216.788
12/9/2017,877.4301646,0,0,0,2.67,51.648
12/10/2017,747.4437234,0,0,0,4.37,227.98
12/11/2017,925.9014925,0,0,0,5.08,245.636
12/12/2017,692.4802091,0,0,0,9.47,56.143
12/13/2017,828.0959437,0,0,0,0.52,43.204
12/14/2017,877.1154196,0,0,0,3.05,118
12/15/2017,686.1904172,0,0,0,-0.9,109.001
12/16/2017,879.2398115,0,0,0,4.55,188.092
12/17/2017,791.0029127,0,0,0,3.29,143.074
12/18/2017,1023.363735,0,0,0,7.63,114.231
12/19/2017,808.4309966,0,0,0,10.69,209.866
12/20/2017,1059.437567,0,0,0,7.36,240.648
12/21/2017,823.1457118,0,0,0,3.72,33.867
12/22/2017,694.1217885,0,0,0,9.02,92.297
12/23/2017,783.3016285,0,0,0,11.44,203.641
12/24/2017,753.0541849,0,0,0,5.14,72.065
12/25/2017,867.5219949,0,0,1,6.51,107.185
12/26/2017,751.7827593,0,0,0,-0.35,176.097
12/27/2017,938.5325748,0,0,0,-2.02,202.905
12/28/2017,809.5905267,0,0,0,-5.64,234.681
12/29/2017,717.9753706,0,0,0,-3.81,69.166
12/30/2017,855.0849401,0,0,0,-2.86,153.54
12/31/2017,811.8165562,0,0,0,-4.52,233.18
1/1/2018,936.3776156,0,0,0,-6.06,261.74
1/2/2018,830.6823032,0,0,0,-2.89,156.526
1/3/2018,1097.586564,0,0,0,-0.1,260.366
1/4/2018,946.7458453,0,0,0,0.26,223.511
1/5/2018,868.2429865,0,0,0,-6.34,65.198
1/6/2018,924.3278958,0,0,0,-8.85,184.116
1/7/2018,831.0848302,0,0,0,-6.25,248.145
1/8/2018,966.4885944,0,0,0,0.62,234.896
1/9/2018,788.5791134,0,0,0,4,147.573
1/10/2018,898.4322968,0,0,0,4.2,130.961
1/11/2018,965.6206633,0,0,0,5.9,223.649
1/12/2018,812.0703045,0,0,0,9.07,44.659
1/13/2018,967.5869439,0,0,0,10.01,133.183
1/14/2018,834.1576236,0,0,0,-2.94,50.208
1/15/2018,1145.748323,0,0,0,-0.85,70.467
1/16/2018,942.4417988,0,0,0,4.06,50.111
1/17/2018,1040.11404,0,0,0,3.86,133.057
1/18/2018,877.5696558,0,0,0,0.59,87.968
1/19/2018,812.3987439,0,0,0,2.58,158.65
1/20/2018,892.6025509,0,0,0,7.36,71.265
1/21/2018,908.6173908,0,0,0,7.19,143.4
1/22/2018,931.6431673,0,0,0,6.18,187.449
1/23/2018,877.8017334,0,0,0,11.69,178.4
1/24/2018,972.1475486,0,0,0,4.09,129.707
1/25/2018,998.2456267,0,0,0,0.96,157.097
1/26/2018,849.41642,0,0,0,1.8,65.486
1/27/2018,910.6456348,0,0,0,7.78,46.905
1/28/2018,893.3797412,0,0,0,7.87,262.825
1/29/2018,999.9765571,0,0,0,5.19,133.996
1/30/2018,817.7103064,0,0,0,2.2,95.519
1/31/2018,974.9009719,0,0,0,0.86,57.852
2/1/2018,914.3035008,0,0,0,4.18,86.685
2/2/2018,756.4033775,0,0,0,2.8,74.235
2/3/2018,952.9349124,0,0,0,-0.69,218.208
2/4/2018,793.1530957,0,0,0,5.94,53.832
2/5/2018,971.423366,0,0,0,2.74,91.589
2/6/2018,797.4499728,0,0,0,2.99,130.813
2/7/2018,920.1815109,0,0,0,7.53,254.168
2/8/2018,865.6035279,0,0,0,0.83,245.612
2/9/2018,839.1460396,0,0,0,3.64,179.983
2/10/2018,947.5609384,0,0,0,6.19,90.443
2/11/2018,749.6929105,0,0,0,9.07,180.276
2/12/2018,927.5387917,0,0,0,9.03,172.331
2/13/2018,860.5566966,0,0,0,1.83,147.78
2/14/2018,979.8831881,0,0,0,6.91,238.093
2/15/2018,920.5149029,0,0,0,8.59,182.236
2/16/2018,784.2597339,0,0,0,11.15,194.66
2/17/2018,1011.223742,0,0,0,2.94,75.616
2/18/2018,884.0931305,0,0,0,5.08,36.012
2/19/2018,1081.444763,0,0,0,7.07,135.265
2/20/2018,911.2018676,0,0,0,12.58,47.484
2/21/2018,1012.373566,0,0,0,14.34,181.572
2/22/2018,920.0076282,0,0,0,8.05,113.322
2/23/2018,835.1672695,0,0,0,4.95,123.343
2/24/2018,916.7470688,0,0,0,9.87,126.289
2/25/2018,802.0345956,0,0,0,6.23,163.147
2/26/2018,1037.426378,0,0,0,7.91,112.71
2/27/2018,913.712593,0,0,0,8.79,94.249
2/28/2018,869.1851863,0,0,0,9.54,181.873
3/1/2018,878.0304021,0,0,0,9.54,218.356
3/2/2018,801.0282104,0,0,0,5.19,93.114
3/3/2018,899.1937419,0,0,0,5.9,132.314
3/4/2018,837.0443012,0,0,0,5.93,256.536
3/5/2018,894.6461314,0,0,0,4.71,46.251
3/6/2018,747.2925744,0,0,0,5.29,238.317
3/7/2018,938.0713623,0,0,0,2.99,109.154
3/8/2018,960.3516758,0,0,0,3.61,159.61
3/9/2018,779.7923886,0,0,0,4.18,196.166
3/10/2018,962.9487459,0,0,0,3.65,234.638
3/11/2018,841.2908194,0,0,0,5.15,123.965
3/12/2018,887.8713398,0,0,0,4.83,31.833
3/13/2018,912.9357399,0,0,0,4.16,159.765
3/14/2018,1148.416789,0,0,0,3.44,176.971
3/15/2018,864.4263205,0,0,0,6.05,80.051
3/16/2018,727.0886538,0,0,0,3,109.93
3/17/2018,953.0108123,0,0,0,6.57,198.363
3/18/2018,805.693879,0,0,0,4.52,172.027
3/19/2018,1043.587066,0,0,0,5.79,63.783
3/20/2018,820.6716539,0,0,0,2.4,108.809
3/21/2018,902.7276183,0,0,0,2.3,62.244
3/22/2018,867.2899463,0,0,0,7.02,153.571
3/23/2018,788.880176,0,0,0,6.78,120.845
3/24/2018,918.9744355,0,0,0,7.12,42.437
3/25/2018,877.2301791,0,0,0,5.15,108.848
3/26/2018,876.9141506,0,0,0,5.77,72.327
3/27/2018,833.9893313,0,0,0,4.01,232.085
3/28/2018,853.8722556,0,0,0,8.01,54.582
3/29/2018,934.7271352,0,0,0,8.45,174.975
3/30/2018,718.6144341,0,0,0,10.99,153.41
3/31/2018,896.4283509,0,0,0,8.44,95.949
4/1/2018,845.683161,1,0,0,11.01,242.751
4/2/2018,921.3893275,0,0,0,4.98,35.823
4/3/2018,767.5236858,0,0,0,5.87,46.099
4/4/2018,1063.698782,0,0,0,12.29,61.043
4/5/2018,870.8543129,0,0,0,5.54,33.322
4/6/2018,777.0083382,0,0,0,9.67,64.512
4/7/2018,857.7281907,0,0,0,7.12,225.84
4/8/2018,795.4382058,0,0,0,5.12,210.294
4/9/2018,965.3371041,0,0,0,5.76,132.801
4/10/2018,874.9210959,0,0,0,7.69,99.641
4/11/2018,963.6337852,0,0,0,7.82,101.964
4/12/2018,950.1410963,0,0,0,10.37,133.246
4/13/2018,710.5976815,0,0,0,15.67,225.718
4/14/2018,894.1294795,0,0,0,16.09,111.526
4/15/2018,827.2578266,0,0,0,5.64,186.29
4/16/2018,898.5160505,0,0,0,12.41,179.697
4/17/2018,765.5057777,0,0,0,7.48,226.385
4/18/2018,1018.654227,0,0,0,9.23,163.756
4/19/2018,832.8490581,0,0,0,8.56,137.666
4/20/2018,749.6420482,0,0,0,8.88,150.029
4/21/2018,988.9635234,0,0,0,11.6,70.631
4/22/2018,833.441532,0,0,0,13.19,93.086
4/23/2018,941.1493534,0,0,0,11.37,149.537
4/24/2018,819.3734102,0,0,0,11.77,174.209
4/25/2018,1007.289995,0,0,0,12.13,232.52
4/26/2018,868.3939644,0,0,0,15.04,226.676
4/27/2018,786.6495012,0,0,0,11.48,205.326
4/28/2018,849.7889925,0,0,0,13.4,200.137
4/29/2018,764.4098159,0,0,0,12.08,216.804
4/30/2018,890.7294922,0,0,0,9.41,188.92
5/1/2018,710.9006088,0,0,0,18.74,98.055
5/2/2018,895.3380477,0,0,0,20.33,249.821
5/3/2018,885.6328588,0,0,0,21.26,91.612
5/4/2018,789.1697411,0,0,0,18.36,61.584
5/5/2018,810.106224,0,0,0,16.61,90.67
5/6/2018,777.5737284,0,0,0,13.06,249.622
5/7/2018,895.3594219,0,0,0,17.67,225.606
5/8/2018,782.5228796,0,0,0,15.46,160.118
5/9/2018,871.4400098,0,0,0,16.08,60.576
5/10/2018,794.8420926,0,0,0,14.65,227.198
5/11/2018,755.8289651,0,0,0,18.65,54.69
5/12/2018,833.0550943,0,0,0,14.74,109.103
5/13/2018,835.3288055,0,0,0,12.19,160.178
5/14/2018,914.9233727,0,0,0,16.68,185.41
5/15/2018,743.2528939,0,0,0,19.96,60.996
5/16/2018,1063.386012,0,0,0,14.93,125.723
5/17/2018,817.4601505,0,0,0,17.23,64.602
5/18/2018,771.3508875,0,0,0,15.01,146.49
5/19/2018,912.2256817,0,0,0,13.9,239.783
5/20/2018,805.2454986,0,0,0,21.46,64.15
5/21/2018,870.553023,0,0,0,19.37,164.801
5/22/2018,724.8244553,0,0,0,15.8,176.15
5/23/2018,1062.692844,0,0,0,21.48,90.431
5/24/2018,928.9301465,0,0,0,23.19,225.298
5/25/2018,740.4863788,0,0,0,21.71,190.014
5/26/2018,874.5441552,0,0,0,23.32,93.805
5/27/2018,757.5909693,0,0,0,19.6,186.054
5/28/2018,851.3414765,0,0,0,15.87,193.792
5/29/2018,714.4531743,0,0,0,22.23,117.714
5/30/2018,894.9820185,0,0,0,17.63,63.477
5/31/2018,870.864778,0,0,0,17.63,66.08
6/1/2018,643.0739366,0,0,0,21.04,90.073
6/2/2018,857.3824696,0,0,0,24.73,218.245
6/3/2018,737.5875586,0,0,0,16.21,76.374
6/4/2018,923.8603064,0,0,0,19.23,105.736
6/5/2018,769.7793334,0,0,0,19.6,162.165
6/6/2018,987.6296827,0,0,0,18.15,79.534
6/7/2018,765.3415355,0,0,0,17.2,53.217
6/8/2018,710.4813705,0,0,0,21.3,173.338
6/9/2018,884.1487172,0,0,0,22.24,140.641
6/10/2018,753.0753422,0,0,0,18.37,183.705
6/11/2018,935.3411683,0,0,0,18.4,148.762
6/12/2018,733.7834843,0,0,0,18.68,181.886
6/13/2018,1009.296438,0,0,0,20.83,146.762
6/14/2018,778.0247339,0,0,0,23.19,194.413
6/15/2018,671.2909664,0,0,0,20.73,208.702
6/16/2018,772.8815694,0,0,0,23.67,146.73
6/17/2018,703.8830604,0,0,0,24.51,39.679
6/18/2018,943.6819171,0,0,0,24.13,166.414
6/19/2018,814.92889,0,0,0,25.7,147.208
6/20/2018,903.9354595,0,0,0,23.3,154.195
6/21/2018,835.6914191,0,0,0,25.42,200.982
6/22/2018,762.1984332,0,0,0,20.85,129.574
6/23/2018,793.5513482,0,0,0,20.17,217.302
6/24/2018,808.4558184,0,0,0,23.71,116.123
6/25/2018,802.6257477,0,0,0,23.55,107.741
6/26/2018,796.3915177,0,0,0,21.17,47.3
6/27/2018,903.1109826,0,0,0,21.61,117.14
6/28/2018,820.1181805,0,0,0,24.87,140.626
6/29/2018,751.505023,0,0,0,27.62,180.946
6/30/2018,756.5946925,0,0,0,27.87,28.574
7/1/2018,641.3262512,0,0,0,29.97,186.142
7/2/2018,812.6221498,0,0,0,27.76,205.342
7/3/2018,661.729809,0,0,0,27.3,108.78
7/4/2018,821.7180216,0,0,0,26.84,46.821
7/5/2018,789.4745699,0,0,0,27.64,143.902
7/6/2018,673.838449,0,0,0,25.44,157.824
7/7/2018,782.2640969,0,0,0,21.83,143.715
7/8/2018,741.8357078,0,0,0,23.73,62.247
7/9/2018,938.0676226,0,0,0,25.54,125.659
7/10/2018,764.9242839,0,0,0,27.44,65.073
7/11/2018,795.0547314,0,0,0,27.08,51.844
7/12/2018,678.3024105,0,0,0,24.57,211.248
7/13/2018,624.415167,0,0,0,24.47,191.016
7/14/2018,760.7955557,0,0,0,26.87,69.236
7/15/2018,780.2827023,0,0,0,25.61,147.468
7/16/2018,805.5162,0,0,0,27.37,91.034
7/17/2018,668.2990012,0,0,0,26.29,104.014
7/18/2018,899.3155679,0,0,0,26.78,76.76
7/19/2018,687.3239278,0,0,0,25.01,140.69
7/20/2018,691.539337,0,0,0,24.7,71.772
7/21/2018,734.384417,0,0,0,22.67,59.664
7/22/2018,759.8421943,0,0,0,24.69,61.013
7/23/2018,720.6278177,0,0,0,24.65,174.103
7/24/2018,718.1455277,0,0,0,25.71,83.243
7/25/2018,870.6704849,0,0,0,24.73,87.631
7/26/2018,784.2360806,0,0,0,26.73,133.193
7/27/2018,711.3771455,0,0,0,26.3,206.05
7/28/2018,735.2640922,0,0,0,26.87,90.38
7/29/2018,692.9493086,0,0,0,26.15,58.944
7/30/2018,873.7927639,0,0,0,25.03,194.754
7/31/2018,732.9407966,0,0,0,24.92,190.618
8/1/2018,714.8019598,0,0,0,26.98,29.643
8/2/2018,727.7111001,0,0,0,27.21,29.843
8/3/2018,603.8431041,0,0,0,26.91,93.304
8/4/2018,783.2032126,0,0,0,27.37,72.611
8/5/2018,663.9034101,0,0,0,28.8,74.706
8/6/2018,733.1738524,0,0,0,29.21,60.811
8/7/2018,652.5736137,0,0,0,27.95,126.105
8/8/2018,896.5356366,0,0,0,28.6,79.931
8/9/2018,722.7838977,0,0,0,28.69,104.944
8/10/2018,571.5962183,0,0,0,28.54,27.374
8/11/2018,715.0057216,0,0,0,26.24,48.596
8/12/2018,625.2932868,0,0,0,26.19,121.9
8/13/2018,740.0014442,0,0,0,24.63,46.57
8/14/2018,625.2833706,0,0,0,26.13,69.057
8/15/2018,825.0952232,0,0,0,27.96,33.883
8/16/2018,731.2772432,0,0,0,28.61,186.966
8/17/2018,628.4544305,0,0,0,26.62,71.116
8/18/2018,768.2089938,0,0,0,27.38,119.002
8/19/2018,601.1500647,0,0,0,23.04,95.163
8/20/2018,731.558672,0,0,0,23.1,129.087
8/21/2018,652.3324775,0,0,0,23.62,43.646
8/22/2018,801.3164872,0,0,0,26.17,116.561
8/23/2018,767.6492667,0,0,0,24.11,160.209
8/24/2018,693.3109814,0,0,0,25.14,58.45
8/25/2018,767.1832249,0,0,0,24.26,84.6
8/26/2018,669.7267387,0,0,0,25.57,59.662
8/27/2018,841.9467142,0,0,0,27.92,94.095
8/28/2018,704.9592722,0,0,0,28.67,44.491
8/29/2018,877.6407311,0,0,0,29.48,98.413
8/30/2018,707.2050173,0,0,0,29.33,151.543
8/31/2018,632.630368,0,0,0,24.23,156.87
9/1/2018,729.3094005,0,0,0,22.7,218.648
9/2/2018,696.7874459,0,0,0,25.28,120.191
9/3/2018,912.9120124,0,0,0,27.9,134.572
9/4/2018,729.717526,0,0,0,30.19,217.042
9/5/2018,878.9014972,0,0,0,27.59,112.296
9/6/2018,811.8853397,0,0,0,29.59,34.098
9/7/2018,655.6700275,0,0,0,24.4,88.179
9/8/2018,803.1292623,0,0,0,22.62,86.629
9/9/2018,686.4666497,0,0,0,18.83,59.103
9/10/2018,860.8373206,0,0,0,21.25,142.644
9/11/2018,705.1200201,0,0,0,23.7,82.555
9/12/2018,886.1476239,0,0,0,24.29,35.01
9/13/2018,756.7099962,0,0,0,23.8,124.577
9/14/2018,683.1810238,0,0,0,23.01,91.913
9/15/2018,797.7573122,0,0,0,23.65,81.376
9/16/2018,722.8211439,0,0,0,24.36,153.319
9/17/2018,862.1115054,0,0,0,24.25,167.166
9/18/2018,714.7439611,0,0,0,25.15,70.996
9/19/2018,1009.991095,0,0,0,24.45,147.211
9/20/2018,775.4316329,0,0,0,21.16,101.771
9/21/2018,725.5410801,0,0,0,22.68,170.501
9/22/2018,809.2691696,0,0,0,22.19,124.877
9/23/2018,706.4318585,0,0,0,18.71,206.081
9/24/2018,834.4329434,0,0,0,19.58,196.055
9/25/2018,647.7326985,0,0,0,22.69,149.778
9/26/2018,794.3675065,0,0,0,24.51,147.743
9/27/2018,678.38066,0,0,0,21.09,190.708
9/28/2018,629.3545131,0,0,0,20.41,164.542
9/29/2018,733.6833376,0,0,0,22.01,152.074
9/30/2018,693.7105698,0,0,0,20.05,183.275
10/1/2018,786.6157767,0,0,0,22.8,227.162
10/2/2018,757.0270897,0,0,0,23.33,229.651
10/3/2018,923.7839091,0,0,0,22.87,99.055
10/4/2018,797.1094244,0,0,0,23.3,82.934
10/5/2018,691.3803658,0,0,0,20,161.004
10/6/2018,891.3412573,0,0,0,19.91,152.889
10/7/2018,701.9795017,0,0,0,24.51,103.778
10/8/2018,879.9814304,0,0,0,21.55,110.312
10/9/2018,700.2289619,0,0,0,23.15,229.968
10/10/2018,932.2061246,0,0,0,23.62,221.725
10/11/2018,733.0156334,0,0,0,23.35,190.582
10/12/2018,661.2442788,0,0,0,21.61,33.627
10/13/2018,769.6192502,0,0,0,14.44,91.113
10/14/2018,779.4509487,0,0,0,15.36,180.933
10/15/2018,900.1060681,0,0,0,20.58,140.266
10/16/2018,799.5325143,0,0,0,17.05,186.523
10/17/2018,832.0539154,0,0,0,16.83,38.496
10/18/2018,827.5193102,0,0,0,11.58,91.714
10/19/2018,734.5161122,0,0,0,15.44,135.919
10/20/2018,872.0617801,0,0,0,16.95,116.108
10/21/2018,757.5589696,0,0,0,11.62,224.589
10/22/2018,960.402841,0,0,0,11.89,89.163
10/23/2018,769.6120006,0,0,0,17.03,210.065
10/24/2018,912.2126447,0,0,0,12.96,84.292
10/25/2018,815.4045347,0,0,0,11.59,177.373
10/26/2018,801.9402824,0,0,0,10.45,90.877
10/27/2018,856.3355519,0,0,0,13.88,152.83
10/28/2018,735.6321577,0,0,0,12.89,223.511
10/29/2018,966.8984456,0,0,0,13.94,163.564
10/30/2018,836.9609482,0,0,0,12.91,59.721
10/31/2018,798.2232935,0,0,0,16.29,83.179
11/1/2018,831.3746863,0,0,0,18.21,156.963
11/2/2018,788.9114501,0,0,0,18.08,86.637
11/3/2018,934.8688247,0,0,0,17.52,209.437
11/4/2018,779.1927384,0,0,0,11.66,130.521
11/5/2018,847.8187917,0,0,0,13.12,163.112
11/6/2018,750.4001714,0,0,0,17.22,134.368
11/7/2018,949.7505869,0,0,0,15.84,182.923
11/8/2018,854.4139383,0,0,0,11.97,177.352
11/9/2018,745.5628895,0,0,0,13.19,225.028
11/10/2018,828.760609,0,0,0,11.36,83.835
11/11/2018,837.9058276,0,0,0,8.02,183.465
11/12/2018,977.6164926,0,0,0,10.05,189.08
11/13/2018,752.5062829,0,0,0,13.16,125.431
11/14/2018,1106.551347,0,0,0,6.27,92.3
11/15/2018,864.52188,0,0,0,6.27,158.263
11/16/2018,770.9059912,0,0,0,8.48,136.492
11/17/2018,877.2581524,0,0,0,8.62,139.262
11/18/2018,874.3628937,0,0,0,8.33,242.969
11/19/2018,889.649454,0,0,0,9.36,244.439
11/20/2018,874.860299,0,0,0,9.26,136.451
11/21/2018,985.4737011,0,0,0,7.68,187.178
11/22/2018,840.7852032,0,1,0,-0.59,113.307
11/23/2018,720.259821,0,0,0,1.43,155.382
11/24/2018,946.5718166,0,0,0,10.72,77.557
11/25/2018,790.897209,0,0,0,11.54,150.195
11/26/2018,983.3647767,0,0,0,11.47,218.698
11/27/2018,749.8182077,0,0,0,8.33,219.175
11/28/2018,969.9683626,0,0,0,5.4,245.026
11/29/2018,869.5627137,0,0,0,7.51,49.421
11/30/2018,789.3103727,0,0,0,6.19,80.411
12/1/2018,1015.8163,0,0,0,7.88,255.176
12/2/2018,910.572589,0,0,0,13.4,141.155
12/3/2018,1176.447969,0,0,0,11.09,74.079
12/4/2018,879.4085631,0,0,0,6.12,71.025
12/5/2018,1025.818901,0,0,0,2.96,277.025
12/6/2018,973.5819709,0,0,0,4.42,199.821
12/7/2018,888.2959981,0,0,0,4.21,173.067
12/8/2018,1084.299719,0,0,0,2.09,258.845
12/9/2018,863.7525776,0,0,0,2.34,144.343
12/10/2018,1111.372922,0,0,0,3.52,75.161
12/11/2018,924.3445269,0,0,0,3.94,102.752
12/12/2018,1071.348325,0,0,0,4.47,256.308
12/13/2018,944.8967036,0,0,0,6.3,224.9
12/14/2018,833.2659831,0,0,0,8.59,86.017
12/15/2018,1021.483179,0,0,0,8.42,163.688
12/16/2018,905.7497143,0,0,0,7.06,115.031
12/17/2018,1009.413963,0,0,0,7.73,53.074
12/18/2018,790.4810345,0,0,0,3.12,155.39
12/19/2018,1154.372227,0,0,0,4.57,64.614
12/20/2018,1005.998108,0,0,0,9.52,91.669
12/21/2018,875.5247366,0,0,0,12.26,262.993
12/22/2018,1078.750788,0,0,0,9.73,47.716
12/23/2018,884.4278034,0,0,0,5.48,143.055
12/24/2018,1181.642744,0,0,0,6.07,120.828
12/25/2018,929.1107243,0,0,1,4.37,289.856
12/26/2018,999.2605779,0,0,0,4.98,77.054
12/27/2018,1088.993411,0,0,0,5.58,133.808
12/28/2018,957.957714,0,0,0,10.73,148.384
12/29/2018,1024.366113,0,0,0,9.38,175.817
12/30/2018,955.3502511,0,0,0,3.99,201.723
12/31/2018,1038.550715,0,0,0,8.62,179.563
1/1/2019,989.8995074,0,0,0,12.29,85.645
1/2/2019,1263.202565,0,0,0,4.47,211.445
1/3/2019,1003.418407,0,0,0,5.94,192.156
1/4/2019,945.9225981,0,0,0,6.49,99.606
1/5/2019,1036.92824,0,0,0,7.05,181.345
1/6/2019,1011.990394,0,0,0,7.73,151.349
1/7/2019,1207.095962,0,0,0,2.19,82.268
1/8/2019,1020.44667,0,0,0,6.99,209.79
1/9/2019,1181.115564,0,0,0,7.15,71.345
1/10/2019,1056.699116,0,0,0,1.23,137.018
1/11/2019,934.9602481,0,0,0,-0.54,252.466
1/12/2019,1109.832854,0,0,0,0.57,296.832
1/13/2019,930.781678,0,0,0,-0.24,139.841
1/14/2019,1268.142431,0,0,0,0.32,75.632
1/15/2019,1006.561155,0,0,0,1.36,131.858
1/16/2019,1275.656414,0,0,0,3.37,291.661
1/17/2019,1071.635902,0,0,0,0.94,47.371
1/18/2019,912.0495167,0,0,0,4.01,146.154
1/19/2019,1046.756445,0,0,0,3.73,121.893
1/20/2019,906.0894024,0,0,0,8.31,186.8
1/21/2019,1197.860111,0,0,0,-8.1,111.785
1/22/2019,958.0767153,0,0,0,-0.45,246.503
1/23/2019,1238.066986,0,0,0,6.2,138.366
1/24/2019,1115.629954,0,0,0,11.19,129.672
1/25/2019,929.7458458,0,0,0,3.14,209.855
1/26/2019,1080.152208,0,0,0,0.71,286.921
1/27/2019,927.0710669,0,0,0,6.3,96.413
1/28/2019,1275.524436,0,0,0,1.92,211.203
1/29/2019,922.6197593,0,0,0,5.29,265.378
1/30/2019,1093.894158,0,0,0,1.01,193.402
1/31/2019,1070.229659,0,0,0,-7.13,77.095
2/1/2019,935.600408,0,0,0,-6.06,229.004
2/2/2019,1144.403757,0,0,0,0.19,179.147
2/3/2019,1017.502396,0,0,0,5.43,176.806
2/4/2019,1119.850119,0,0,0,7,273.991
2/5/2019,1014.123564,0,0,0,10.82,275.414
2/6/2019,1357.381605,0,0,0,5.3,239.903
2/7/2019,984.5046233,0,0,0,5.16,239.843
2/8/2019,905.4152723,0,0,0,9.14,170.988
2/9/2019,1043.15562,0,0,0,0.19,140.721
2/10/2019,988.43143,0,0,0,1.04,219.915
2/11/2019,1233.129975,0,0,0,2.29,299.306
2/12/2019,956.957593,0,0,0,4.82,248.559
2/13/2019,1185.858698,0,0,0,4.46,177.585
2/14/2019,1021.538436,0,0,0,4.61,232.103
2/15/2019,932.8243147,0,0,0,8.38,112.508
2/16/2019,1044.591672,0,0,0,5.46,157.427
2/17/2019,1011.036602,0,0,0,1.36,95.792
2/18/2019,1098.216009,0,0,0,5.06,299.86
2/19/2019,890.6880001,0,0,0,1.18,260.356
2/20/2019,1106.192309,0,0,0,3.02,91.786
2/21/2019,1003.366038,0,0,0,5.98,54.502
2/22/2019,914.8962258,0,0,0,4.35,82.937
2/23/2019,961.5131235,0,0,0,3.54,76.914
2/24/2019,905.045703,0,0,0,6.9,141.383
2/25/2019,1090.50734,0,0,0,3.98,219.956
2/26/2019,874.8059405,0,0,0,1.45,235.781
2/27/2019,1125.02896,0,0,0,0.12,199.081
2/28/2019,990.9721639,0,0,0,1.51,257.665
3/1/2019,896.0212265,0,0,0,2.12,179.855
3/2/2019,1088.352738,0,0,0,3.09,125.26
3/3/2019,906.1104682,0,0,0,3.76,111.186
3/4/2019,1166.8682,0,0,0,2.31,73.417
3/5/2019,841.4222177,0,0,0,-0.33,92.701
3/6/2019,1049.877729,0,0,0,-3.33,145.637
3/7/2019,1011.661901,0,0,0,-0.67,144.833
3/8/2019,901.2491113,0,0,0,2.35,36.988
3/9/2019,964.673297,0,0,0,5.12,249.808
3/10/2019,895.751692,0,0,0,6.38,121.791
3/11/2019,1136.90566,0,0,0,7.48,233.219
3/12/2019,944.1594125,0,0,0,4.34,277.83
3/13/2019,1151.392544,0,0,0,5.04,68.056
3/14/2019,958.4365075,0,0,0,7.66,260.659
3/15/2019,877.8606997,0,0,0,11.62,167.512
3/16/2019,1018.346221,0,0,0,8.01,254.963
3/17/2019,934.144178,0,0,0,5.41,123.55
3/18/2019,973.2874488,0,0,0,5.4,207.059
3/19/2019,887.666072,0,0,0,6.38,127.951
3/20/2019,1208.039075,0,0,0,7.09,195.415
3/21/2019,932.1958475,0,0,0,7.09,150.31
3/22/2019,805.285351,0,0,0,7.49,102.06
3/23/2019,1067.773394,0,0,0,7.01,95.969
3/24/2019,868.8364906,0,0,0,9.8,174.191
3/25/2019,973.3750193,0,0,0,8.09,104.925
3/26/2019,819.5151491,0,0,0,6.44,112.832
3/27/2019,1144.005528,0,0,0,4.67,117.438
3/28/2019,976.1844783,0,0,0,7.47,123.244
3/29/2019,952.1943886,0,0,0,11.14,121.233
3/30/2019,957.1894987,0,0,0,11.3,61.046
3/31/2019,902.988897,0,0,0,10.18,75.616
4/1/2019,1106.983035,0,0,0,6.14,227.274
4/2/2019,938.671826,0,0,0,7.18,242.649
