unique_id,ds,y,Exogenous1,Exogenous2
FR,12/15/2016 9:00,77.08,65483,76361
FR,12/15/2016 10:00,76.38,64942,76304
FR,12/15/2016 11:00,75.16,64160,75695
FR,12/15/2016 12:00,71.9,62728,75374
FR,12/15/2016 13:00,70.81,62668,75209
FR,12/15/2016 14:00,70.15,62021,71843
FR,12/15/2016 15:00,71.65,61406,70038
FR,12/15/2016 16:00,77,61820,69387
FR,12/15/2016 17:00,81.24,65253,71101
FR,12/15/2016 18:00,81.3,67445,75637
FR,12/15/2016 19:00,78.37,66537,78055
FR,12/15/2016 20:00,70.15,63782,74631
FR,12/15/2016 21:00,64.44,62044,70114
FR,12/15/2016 22:00,65,60187,66898
FR,12/15/2016 23:00,62.04,60927,70346
FR,12/16/2016 0:00,55.57,60443,68246
FR,12/16/2016 1:00,50.81,58169,63587
FR,12/16/2016 2:00,50,57417,63242
FR,12/16/2016 3:00,48.6,56746,60037
FR,12/16/2016 4:00,47.93,56987,58281
FR,12/16/2016 5:00,50.28,56842,59460
FR,12/16/2016 6:00,58.13,59448,63580
FR,12/16/2016 7:00,69.22,62862,71388
FR,12/16/2016 8:00,74.9,65909,76758
FR,12/16/2016 9:00,73.91,65603,75739
FR,12/16/2016 10:00,72.88,65388,75441
FR,12/16/2016 11:00,70.1,64290,74762
FR,12/16/2016 12:00,66.84,63851,74638
FR,12/16/2016 13:00,66.84,63178,74373
FR,12/16/2016 14:00,64.88,62082,70588
FR,12/16/2016 15:00,65.1,62346,68387
FR,12/16/2016 16:00,69.46,63076,67625
FR,12/16/2016 17:00,82.06,65608,69515
FR,12/16/2016 18:00,75.5,67256,73910
FR,12/16/2016 19:00,71.71,67024,75427
FR,12/16/2016 20:00,67.15,64077,72445
FR,12/16/2016 21:00,59.56,62098,68815
FR,12/16/2016 22:00,60.71,60664,66121
FR,12/16/2016 23:00,61.63,61682,69796
FR,12/17/2016 0:00,55.74,58755,67844
FR,12/17/2016 1:00,50.68,56719,63266
FR,12/17/2016 2:00,49.2,55586,63219
FR,12/17/2016 3:00,45.78,54923,59385
FR,12/17/2016 4:00,42.02,54512,57466
FR,12/17/2016 5:00,42.62,54325,57130
FR,12/17/2016 6:00,46.11,55015,59020
FR,12/17/2016 7:00,49.63,55785,62281
FR,12/17/2016 8:00,55.23,58288,65410
FR,12/17/2016 9:00,57.02,59940,67044
FR,12/17/2016 10:00,59.83,60332,68378
FR,12/17/2016 11:00,58.05,59854,67830
FR,12/17/2016 12:00,56.2,60160,68266
FR,12/17/2016 13:00,52.87,59109,69143
FR,12/17/2016 14:00,49.68,57364,64649
FR,12/17/2016 15:00,50.68,56761,62120
FR,12/17/2016 16:00,54.8,57170,61025
FR,12/17/2016 17:00,61.01,59880,63160
FR,12/17/2016 18:00,68.1,62541,67995
FR,12/17/2016 19:00,69.28,63553,69893
FR,12/17/2016 20:00,60.97,61594,68001
FR,12/17/2016 21:00,55.69,59405,65248
FR,12/17/2016 22:00,55.76,58111,63114
FR,12/17/2016 23:00,53.93,59571,67920
FR,12/18/2016 0:00,49,58490,66986
FR,12/18/2016 1:00,47,56146,62396
FR,12/18/2016 2:00,43.95,56047,62198
FR,12/18/2016 3:00,41.11,54883,58369
FR,12/18/2016 4:00,37.94,54529,56163
FR,12/18/2016 5:00,39.34,54297,55299
FR,12/18/2016 6:00,40.76,55376,56492
FR,12/18/2016 7:00,42.62,55465,58215
FR,12/18/2016 8:00,44.33,54964,60380
FR,12/18/2016 9:00,46.13,55935,62277
FR,12/18/2016 10:00,51.41,57120,64771
FR,12/18/2016 11:00,52.29,57726,65889
FR,12/18/2016 12:00,52,58922,67103
FR,12/18/2016 13:00,49.78,58721,68130
FR,12/18/2016 14:00,45.82,57477,62929
FR,12/18/2016 15:00,47.43,57146,60584
FR,12/18/2016 16:00,49.98,57723,59915
FR,12/18/2016 17:00,59.58,60341,62329
FR,12/18/2016 18:00,67.48,63259,67862
FR,12/18/2016 19:00,70.01,64350,71137
FR,12/18/2016 20:00,66,63231,70089
FR,12/18/2016 21:00,57.32,61346,67380
FR,12/18/2016 22:00,56.26,60418,64908
FR,12/18/2016 23:00,54.59,61080,69041
FR,12/19/2016 0:00,50.96,59158,67513
FR,12/19/2016 1:00,48.8,57690,63880
FR,12/19/2016 2:00,46.66,57154,64067
FR,12/19/2016 3:00,43.93,55902,61042
FR,12/19/2016 4:00,43.32,56015,59392
FR,12/19/2016 5:00,47.3,56877,60920
FR,12/19/2016 6:00,57.5,58984,65313
FR,12/19/2016 7:00,71.27,63183,72340
FR,12/19/2016 8:00,83.24,66770,76795
FR,12/19/2016 9:00,75.1,67577,78879
FR,12/19/2016 10:00,74.99,67427,79457
FR,12/19/2016 11:00,76.88,67042,79446
FR,12/19/2016 12:00,75.08,66737,79797
FR,12/19/2016 13:00,71.48,66872,79844
FR,12/19/2016 14:00,72.89,66432,77500
FR,12/19/2016 15:00,72.99,65392,75507
FR,12/19/2016 16:00,69.24,66423,74755
FR,12/19/2016 17:00,79.6,69185,76707
FR,12/19/2016 18:00,84.35,71112,80249
FR,12/19/2016 19:00,85.14,70794,82135
FR,12/19/2016 20:00,72.35,67144,78741
FR,12/19/2016 21:00,69.44,64885,74109
FR,12/19/2016 22:00,67.88,63738,71157
FR,12/19/2016 23:00,66.16,64174,74769
FR,12/20/2016 0:00,62.4,61888,72459
FR,12/20/2016 1:00,54.23,60341,68150
FR,12/20/2016 2:00,51.56,59177,67807
FR,12/20/2016 3:00,50.05,58379,64808
FR,12/20/2016 4:00,48.62,58376,62707
FR,12/20/2016 5:00,51.35,58310,63999
FR,12/20/2016 6:00,59.58,61379,67965
FR,12/20/2016 7:00,70,64568,73326
FR,12/20/2016 8:00,77.5,67920,78884
FR,12/20/2016 9:00,75.02,68377,80521
FR,12/20/2016 10:00,71.4,68493,81088
FR,12/20/2016 11:00,75.5,67931,81349
FR,12/20/2016 12:00,72.06,66660,81459
FR,12/20/2016 13:00,69.87,65886,81529
FR,12/20/2016 14:00,72.04,65872,79023
FR,12/20/2016 15:00,75.7,65913,76698
FR,12/20/2016 16:00,78.99,66297,76030
FR,12/20/2016 17:00,79.74,68873,77359
FR,12/20/2016 18:00,91.9,70570,80848
FR,12/20/2016 19:00,77,70363,82289
FR,12/20/2016 20:00,70.69,68475,79102
FR,12/20/2016 21:00,68.75,65762,74410
FR,12/20/2016 22:00,66.16,64318,71775
FR,12/20/2016 23:00,62.51,65389,75370
FR,12/21/2016 0:00,58.65,63500,73382
FR,12/21/2016 1:00,53.93,61355,68016
FR,12/21/2016 2:00,50.23,60637,67838
FR,12/21/2016 3:00,48.81,59912,64349
FR,12/21/2016 4:00,47.12,59127,62539
FR,12/21/2016 5:00,49.2,60001,63840
FR,12/21/2016 6:00,58.23,61832,66446
FR,12/21/2016 7:00,67.49,64626,72653
FR,12/21/2016 8:00,70.15,67595,77841
FR,12/21/2016 9:00,70.69,68519,78411
FR,12/21/2016 10:00,70.2,68575,79003
FR,12/21/2016 11:00,69.2,67752,79150
FR,12/21/2016 12:00,67.53,66615,79629
FR,12/21/2016 13:00,67.49,66019,79320
FR,12/21/2016 14:00,67.23,65353,76374
FR,12/21/2016 15:00,67.23,65414,73745
FR,12/21/2016 16:00,68.75,65791,72892
FR,12/21/2016 17:00,73.59,67900,74100
FR,12/21/2016 18:00,79.48,70148,77319
FR,12/21/2016 19:00,75,70453,79718
FR,12/21/2016 20:00,72.69,67967,76569
FR,12/21/2016 21:00,69.9,65651,72485
FR,12/21/2016 22:00,67.88,64963,69524
FR,12/21/2016 23:00,66.18,64975,73195
FR,12/22/2016 0:00,55.04,62967,71379
FR,12/22/2016 1:00,51,61500,66083
FR,12/22/2016 2:00,49.88,61477,65998
FR,12/22/2016 3:00,49,59425,62478
FR,12/22/2016 4:00,49,59418,60648
FR,12/22/2016 5:00,50,59949,60935
FR,12/22/2016 6:00,54.62,61712,63686
FR,12/22/2016 7:00,70.2,64956,68876
FR,12/22/2016 8:00,72.44,67502,73936
FR,12/22/2016 9:00,72.65,68221,74791
FR,12/22/2016 10:00,71.42,67980,75013
FR,12/22/2016 11:00,70.69,67118,74802
FR,12/22/2016 12:00,68.5,66324,74674
FR,12/22/2016 13:00,68.49,65656,75195
FR,12/22/2016 14:00,68.5,65407,71599
FR,12/22/2016 15:00,68.14,65610,69113
FR,12/22/2016 16:00,68.7,66211,67994
FR,12/22/2016 17:00,72.65,67975,68861
FR,12/22/2016 18:00,74.69,70188,72157
FR,12/22/2016 19:00,74.69,71045,74583
FR,12/22/2016 20:00,72.69,69399,72505
FR,12/22/2016 21:00,61.34,65613,68421
FR,12/22/2016 22:00,64.57,63931,65624
FR,12/22/2016 23:00,60.4,64341,69634
FR,12/23/2016 0:00,57.97,62705,67462
FR,12/23/2016 1:00,53.61,60769,62189
FR,12/23/2016 2:00,52.96,58671,62511
FR,12/23/2016 3:00,48.99,57805,59133
FR,12/23/2016 4:00,47.07,57847,57056
FR,12/23/2016 5:00,49,58742,57783
FR,12/23/2016 6:00,53.22,60387,60178
FR,12/23/2016 7:00,63.94,65657,64959
FR,12/23/2016 8:00,70.53,68715,69892
FR,12/23/2016 9:00,68.57,69201,70323
FR,12/23/2016 10:00,61.89,67758,71498
FR,12/23/2016 11:00,59.8,65830,70467
FR,12/23/2016 12:00,57.26,64472,71140
FR,12/23/2016 13:00,54.15,63756,71480
FR,12/23/2016 14:00,54.3,63089,67413
FR,12/23/2016 15:00,54.15,62687,65167
FR,12/23/2016 16:00,54.65,62496,63589
FR,12/23/2016 17:00,63.62,64330,63851
FR,12/23/2016 18:00,62.85,67297,68029
FR,12/23/2016 19:00,61.96,67441,69238
FR,12/23/2016 20:00,57.35,64617,66510
FR,12/23/2016 21:00,52,62925,63534
FR,12/23/2016 22:00,52.05,61983,61419
FR,12/23/2016 23:00,49.63,62468,64980
FR,12/24/2016 0:00,50,60083,62710
FR,12/24/2016 1:00,48.26,57663,58221
FR,12/24/2016 2:00,44.38,56696,58859
FR,12/24/2016 3:00,41.12,54900,55080
FR,12/24/2016 4:00,38.04,53883,52856
FR,12/24/2016 5:00,38.55,53638,52214
FR,12/24/2016 6:00,43.83,54712,53673
FR,12/24/2016 7:00,48.93,56877,55101
FR,12/24/2016 8:00,50.73,59168,58041
FR,12/24/2016 9:00,52.22,60912,58991
FR,12/24/2016 10:00,51.59,61228,60736
FR,12/24/2016 11:00,50.76,60796,60782
FR,12/24/2016 12:00,52.19,61055,61825
FR,12/24/2016 13:00,50.53,60645,63528
FR,12/24/2016 14:00,49.01,58772,59836
FR,12/24/2016 15:00,49.1,58367,58251
FR,12/24/2016 16:00,51.68,59260,57101
FR,12/24/2016 17:00,58.75,61118,58327
FR,12/24/2016 18:00,63.57,63559,61518
FR,12/24/2016 19:00,62.16,62493,61428
FR,12/24/2016 20:00,55,60481,58954
FR,12/24/2016 21:00,52,58800,56805
FR,12/24/2016 22:00,51.17,58477,55830
FR,12/24/2016 23:00,50.09,59571,60766
FR,12/25/2016 0:00,48.82,57647,61318
FR,12/25/2016 1:00,45.51,55974,57694
FR,12/25/2016 2:00,41.27,55612,57581
FR,12/25/2016 3:00,32.39,53355,53340
FR,12/25/2016 4:00,19.78,51500,50043
FR,12/25/2016 5:00,16.12,49808,48480
FR,12/25/2016 6:00,17.1,49866,48664
FR,12/25/2016 7:00,22.24,50836,48211
FR,12/25/2016 8:00,20.83,51065,49462
FR,12/25/2016 9:00,35.29,51946,49660
FR,12/25/2016 10:00,40.05,53393,51982
FR,12/25/2016 11:00,42.39,53896,53098
FR,12/25/2016 12:00,44.74,53386,54528
FR,12/25/2016 13:00,38.65,53497,55682
FR,12/25/2016 14:00,28.54,51780,50645
FR,12/25/2016 15:00,24.12,50947,48423
FR,12/25/2016 16:00,26.09,51308,48532
FR,12/25/2016 17:00,44.75,53786,49468
FR,12/25/2016 18:00,48.69,57324,53263
FR,12/25/2016 19:00,50.41,58529,55804
FR,12/25/2016 20:00,49.78,57999,55842
FR,12/25/2016 21:00,47.18,57678,54567
FR,12/25/2016 22:00,48.48,56872,53301
FR,12/25/2016 23:00,47.2,58250,57399
FR,12/26/2016 0:00,47,55519,55928
FR,12/26/2016 1:00,39.97,53905,52870
FR,12/26/2016 2:00,31.35,52568,51685
FR,12/26/2016 3:00,21.97,50706,48833
FR,12/26/2016 4:00,15.35,48550,46649
FR,12/26/2016 5:00,22.66,49551,47834
FR,12/26/2016 6:00,25.54,50707,49864
FR,12/26/2016 7:00,42.5,53934,52574
FR,12/26/2016 8:00,45.71,55636,54910
FR,12/26/2016 9:00,46.12,56801,56172
FR,12/26/2016 10:00,47.92,57727,58211
FR,12/26/2016 11:00,48.17,58137,59590
FR,12/26/2016 12:00,48.06,58549,61443
FR,12/26/2016 13:00,46.6,58298,62334
FR,12/26/2016 14:00,45.49,57649,58481
FR,12/26/2016 15:00,47.33,57450,56858
FR,12/26/2016 16:00,49.37,57886,56684
FR,12/26/2016 17:00,56.12,59347,57621
FR,12/26/2016 18:00,62.94,62526,61892
FR,12/26/2016 19:00,63.1,63872,64793
FR,12/26/2016 20:00,56.07,61386,62764
FR,12/26/2016 21:00,54,60874,59821
FR,12/26/2016 22:00,53,60311,57898
FR,12/26/2016 23:00,50.71,60407,61925
FR,12/27/2016 0:00,49.97,58592,60605
FR,12/27/2016 1:00,46.74,57320,56436
FR,12/27/2016 2:00,44.82,56856,56298
FR,12/27/2016 3:00,43.42,56642,53352
FR,12/27/2016 4:00,42.01,55979,51029
FR,12/27/2016 5:00,45.76,56376,51913
FR,12/27/2016 6:00,52.87,57424,54769
FR,12/27/2016 7:00,59.98,60785,58740
FR,12/27/2016 8:00,67.9,63221,62637
FR,12/27/2016 9:00,69.14,63728,64561
FR,12/27/2016 10:00,69.67,63838,66191
FR,12/27/2016 11:00,63.4,63444,66528
FR,12/27/2016 12:00,59.5,63247,67551
FR,12/27/2016 13:00,53,62282,67710
FR,12/27/2016 14:00,51.27,61649,63388
FR,12/27/2016 15:00,51.82,60867,60641
FR,12/27/2016 16:00,54.65,60920,60098
FR,12/27/2016 17:00,69.99,63837,61700
FR,12/27/2016 18:00,72.89,66783,67497
FR,12/27/2016 19:00,72.15,68191,69970
FR,12/27/2016 20:00,58.6,64124,67503
FR,12/27/2016 21:00,51.48,61933,64241
FR,12/27/2016 22:00,51.27,61403,62175
FR,12/27/2016 23:00,51.48,62162,65847
FR,12/28/2016 0:00,48.31,61357,64374
FR,12/28/2016 1:00,45.76,60019,60496
FR,12/28/2016 2:00,43.03,59349,60674
FR,12/28/2016 3:00,40.46,58520,57419
FR,12/28/2016 4:00,39.34,57432,55444
FR,12/28/2016 5:00,40.83,58386,56192
FR,12/28/2016 6:00,44.8,59727,58375
FR,12/28/2016 7:00,51,61845,62365
FR,12/28/2016 8:00,53,64427,66108
FR,12/28/2016 9:00,56.9,65744,66948
FR,12/28/2016 10:00,58.36,65583,68126
FR,12/28/2016 11:00,58.25,64517,67878
FR,12/28/2016 12:00,58.3,64183,68570
FR,12/28/2016 13:00,55.19,63406,68725
FR,12/28/2016 14:00,50.77,62260,64597
FR,12/28/2016 15:00,51.6,61890,61930
FR,12/28/2016 16:00,55.2,62237,60804
FR,12/28/2016 17:00,63.28,64532,62154
FR,12/28/2016 18:00,63.7,67632,68102
FR,12/28/2016 19:00,59.82,67303,71441
FR,12/28/2016 20:00,62.36,64647,68872
FR,12/28/2016 21:00,50,61813,66025
FR,12/28/2016 22:00,49.02,60721,63734
FR,12/28/2016 23:00,47.73,61284,67804
FR,12/29/2016 0:00,42.4,61021,61119
FR,12/29/2016 1:00,39.3,59468,62988
FR,12/29/2016 2:00,36.83,58648,62994
FR,12/29/2016 3:00,34.11,57297,60088
FR,12/29/2016 4:00,34.99,56599,58446
FR,12/29/2016 5:00,37.64,57301,59393
FR,12/29/2016 6:00,47.3,59313,61620
FR,12/29/2016 7:00,51.27,61990,65556
FR,12/29/2016 8:00,57.42,63850,69719
FR,12/29/2016 9:00,58.03,64527,70714
FR,12/29/2016 10:00,58.93,65015,71530
FR,12/29/2016 11:00,57.48,64765,70888
FR,12/29/2016 12:00,57.36,64523,71044
FR,12/29/2016 13:00,51.22,63959,71750
FR,12/29/2016 14:00,49.6,63266,67201
FR,12/29/2016 15:00,51.63,63125,64249
FR,12/29/2016 16:00,54.43,63517,64144
FR,12/29/2016 17:00,63.95,66187,65487
FR,12/29/2016 18:00,67.17,68637,71449
FR,12/29/2016 19:00,66.4,69557,74221
FR,12/29/2016 20:00,59.41,66411,72356
FR,12/29/2016 21:00,51.72,64992,68708
FR,12/29/2016 22:00,56.44,64418,66427
FR,12/29/2016 23:00,55.2,64912,70659
FR,12/30/2016 0:00,50.91,64108,69228
FR,12/30/2016 1:00,50.23,62492,65397
FR,12/30/2016 2:00,49.73,61571,65604
FR,12/30/2016 3:00,47.1,60381,62743
FR,12/30/2016 4:00,46.25,60298,60772
FR,12/30/2016 5:00,48.06,60339,60999
FR,12/30/2016 6:00,51.35,62576,64157
FR,12/30/2016 7:00,60,63732,67652
FR,12/30/2016 8:00,67.7,66235,72119
FR,12/30/2016 9:00,67.25,66801,73012
FR,12/30/2016 10:00,63.53,66964,74341
FR,12/30/2016 11:00,63.65,66667,73857
FR,12/30/2016 12:00,62.38,66145,74223
FR,12/30/2016 13:00,56.05,65052,75218
FR,12/30/2016 14:00,51.47,63905,71212
FR,12/30/2016 15:00,53,63626,68538
FR,12/30/2016 16:00,57.23,63817,67918
FR,12/30/2016 17:00,67.4,65908,69239
FR,12/30/2016 18:00,72.43,69289,73714
FR,12/30/2016 19:00,72.04,70329,75911
FR,12/30/2016 20:00,70.6,69121,73706
FR,12/30/2016 21:00,69.59,66647,71003
FR,12/30/2016 22:00,69.09,65886,68330
FR,12/30/2016 23:00,66.7,66846,72259
NP,10/15/2018 0:00,2.17,34078,1791
NP,10/15/2018 1:00,4.03,33469,1489
NP,10/15/2018 2:00,4.88,33313,1233
NP,10/15/2018 3:00,10.47,33535,1035
NP,10/15/2018 4:00,17.51,34267,854
NP,10/15/2018 5:00,39.8,36570,764
NP,10/15/2018 6:00,43.1,40741,684
NP,10/15/2018 7:00,45.64,44093,668
NP,10/15/2018 8:00,46.41,44980,674
NP,10/15/2018 9:00,46.26,44885,644
NP,10/15/2018 10:00,46.01,44838,541
NP,10/15/2018 11:00,45.81,44211,500
NP,10/15/2018 12:00,45.37,43608,483
NP,10/15/2018 13:00,45.03,43265,426
NP,10/15/2018 14:00,45.39,43024,420
NP,10/15/2018 15:00,45.46,43039,462
NP,10/15/2018 16:00,46.07,43227,526
NP,10/15/2018 17:00,46.44,44236,563
NP,10/15/2018 18:00,48.14,45075,622
NP,10/15/2018 19:00,48.29,45132,687
NP,10/15/2018 20:00,45.85,43739,681
NP,10/15/2018 21:00,43.17,42170,600
NP,10/15/2018 22:00,42.58,40145,497
NP,10/15/2018 23:00,40.59,37585,435
NP,10/16/2018 0:00,40.51,36187,405
NP,10/16/2018 1:00,39.96,35345,346
NP,10/16/2018 2:00,39.66,35142,307
NP,10/16/2018 3:00,39.95,35182,261
NP,10/16/2018 4:00,40.48,35782,182
NP,10/16/2018 5:00,42.56,37915,153
NP,10/16/2018 6:00,44.28,41897,140
NP,10/16/2018 7:00,46.7,45122,136
NP,10/16/2018 8:00,47.51,45802,128
NP,10/16/2018 9:00,47.23,45865,103
NP,10/16/2018 10:00,47.2,45989,94
NP,10/16/2018 11:00,46.7,45643,102
NP,10/16/2018 12:00,45.83,45124,115
NP,10/16/2018 13:00,45.09,44821,132
NP,10/16/2018 14:00,44.4,44574,158
NP,10/16/2018 15:00,44.42,44437,194
NP,10/16/2018 16:00,45.75,44544,207
NP,10/16/2018 17:00,46.41,45504,200
NP,10/16/2018 18:00,47.11,46138,233
NP,10/16/2018 19:00,47.32,45820,307
NP,10/16/2018 20:00,44.96,44316,377
NP,10/16/2018 21:00,44.1,42949,460
NP,10/16/2018 22:00,42.62,40844,502
NP,10/16/2018 23:00,41.44,38495,544
NP,10/17/2018 0:00,42.3,36471,707
NP,10/17/2018 1:00,40.01,35701,776
NP,10/17/2018 2:00,39.61,35411,782
NP,10/17/2018 3:00,39.82,35513,810
NP,10/17/2018 4:00,41.01,36230,815
NP,10/17/2018 5:00,42.8,38314,773
NP,10/17/2018 6:00,44.7,42111,715
NP,10/17/2018 7:00,45.43,45286,661
NP,10/17/2018 8:00,45.81,45916,656
NP,10/17/2018 9:00,45.83,45669,623
NP,10/17/2018 10:00,45.62,45507,559
NP,10/17/2018 11:00,45.16,45152,554
NP,10/17/2018 12:00,44.06,44611,562
NP,10/17/2018 13:00,43.93,44315,533
NP,10/17/2018 14:00,43.72,43963,456
NP,10/17/2018 15:00,44.06,44079,343
NP,10/17/2018 16:00,44.54,44192,268
NP,10/17/2018 17:00,45.07,44945,232
NP,10/17/2018 18:00,45.39,45627,204
NP,10/17/2018 19:00,45.49,45238,172
NP,10/17/2018 20:00,44.12,43659,159
NP,10/17/2018 21:00,42.93,42288,162
NP,10/17/2018 22:00,42.08,40254,172
NP,10/17/2018 23:00,41.01,37941,214
NP,10/18/2018 0:00,40.43,35945,352
NP,10/18/2018 1:00,39.95,35273,494
NP,10/18/2018 2:00,39.37,35046,625
NP,10/18/2018 3:00,40.04,35197,796
NP,10/18/2018 4:00,40.67,35921,1057
NP,10/18/2018 5:00,42.33,38072,1163
NP,10/18/2018 6:00,42.89,42062,1193
NP,10/18/2018 7:00,46.73,45435,1283
NP,10/18/2018 8:00,47.29,46332,1314
NP,10/18/2018 9:00,47.26,46420,1348
NP,10/18/2018 10:00,46.89,46400,1477
NP,10/18/2018 11:00,44.98,46022,1687
NP,10/18/2018 12:00,44.59,45505,1769
NP,10/18/2018 13:00,43.95,45170,1649
NP,10/18/2018 14:00,43.34,44954,1520
NP,10/18/2018 15:00,42.97,44849,1423
NP,10/18/2018 16:00,42.9,45115,1339
NP,10/18/2018 17:00,44.16,45975,1175
NP,10/18/2018 18:00,44.89,46685,1111
NP,10/18/2018 19:00,45.66,46589,1077
NP,10/18/2018 20:00,43,45284,1000
NP,10/18/2018 21:00,42.32,43814,826
NP,10/18/2018 22:00,41.45,41764,636
NP,10/18/2018 23:00,39.89,39261,510
NP,10/19/2018 0:00,39.84,37627,541
NP,10/19/2018 1:00,39.57,36819,467
NP,10/19/2018 2:00,38.82,36635,364
NP,10/19/2018 3:00,39.11,36766,296
NP,10/19/2018 4:00,40.01,37402,267
NP,10/19/2018 5:00,41.58,39669,271
NP,10/19/2018 6:00,44.25,43732,272
NP,10/19/2018 7:00,44.72,47132,270
NP,10/19/2018 8:00,46.03,48048,261
NP,10/19/2018 9:00,46.5,48073,250
NP,10/19/2018 10:00,46.58,47901,247
NP,10/19/2018 11:00,45.66,47060,297
NP,10/19/2018 12:00,44.59,46164,399
NP,10/19/2018 13:00,44.05,45406,464
NP,10/19/2018 14:00,43.76,44754,457
NP,10/19/2018 15:00,43.37,44388,447
NP,10/19/2018 16:00,43.96,44699,419
NP,10/19/2018 17:00,45.37,45566,383
NP,10/19/2018 18:00,46.54,46195,428
NP,10/19/2018 19:00,46.11,45785,505
NP,10/19/2018 20:00,43.87,44144,556
NP,10/19/2018 21:00,42.51,42727,579
NP,10/19/2018 22:00,41.78,41031,643
NP,10/19/2018 23:00,41.37,39100,751
NP,10/20/2018 0:00,41.56,37711,858
NP,10/20/2018 1:00,41.23,36986,998
NP,10/20/2018 2:00,40.98,36500,1142
NP,10/20/2018 3:00,40.47,36383,1253
NP,10/20/2018 4:00,40.6,36592,1319
NP,10/20/2018 5:00,41.16,37275,1393
NP,10/20/2018 6:00,41.26,38196,1524
NP,10/20/2018 7:00,41.39,39466,1569
NP,10/20/2018 8:00,41.75,41056,1514
NP,10/20/2018 9:00,42.43,42521,1431
NP,10/20/2018 10:00,42.94,43066,1370
NP,10/20/2018 11:00,42.57,42859,1406
NP,10/20/2018 12:00,41.85,42357,1440
NP,10/20/2018 13:00,41.53,41875,1473
NP,10/20/2018 14:00,41.43,41473,1531
NP,10/20/2018 15:00,41.5,41492,1526
NP,10/20/2018 16:00,41.71,42114,1496
NP,10/20/2018 17:00,44.37,43654,1214
NP,10/20/2018 18:00,45.86,44795,1022
NP,10/20/2018 19:00,45.15,44175,868
NP,10/20/2018 20:00,43.41,42665,750
NP,10/20/2018 21:00,42.99,41636,667
NP,10/20/2018 22:00,41.97,40504,596
NP,10/20/2018 23:00,40.77,39201,563
NP,10/21/2018 0:00,42.57,37971,488
NP,10/21/2018 1:00,42.11,37099,540
NP,10/21/2018 2:00,40.53,36371,579
NP,10/21/2018 3:00,39.43,36447,632
NP,10/21/2018 4:00,39.38,36549,714
NP,10/21/2018 5:00,40,36917,809
NP,10/21/2018 6:00,39.78,37537,910
NP,10/21/2018 7:00,39.29,38334,986
NP,10/21/2018 8:00,40.71,39721,1032
NP,10/21/2018 9:00,41.95,41043,1124
NP,10/21/2018 10:00,42.13,41888,1239
NP,10/21/2018 11:00,42.13,41840,1422
NP,10/21/2018 12:00,41.81,41449,1674
NP,10/21/2018 13:00,40.71,41098,1844
NP,10/21/2018 14:00,39.82,40979,1974
NP,10/21/2018 15:00,39.48,41157,2163
NP,10/21/2018 16:00,40.05,41910,2386
NP,10/21/2018 17:00,42.07,43223,2429
NP,10/21/2018 18:00,42.47,44091,2643
NP,10/21/2018 19:00,42.28,43623,2821
NP,10/21/2018 20:00,41.57,42270,2867
NP,10/21/2018 21:00,40.4,41309,2804
NP,10/21/2018 22:00,38.32,39611,2697
NP,10/21/2018 23:00,35.08,37672,2614
NP,10/22/2018 0:00,24.82,35702,2667
NP,10/22/2018 1:00,20.99,35162,2666
NP,10/22/2018 2:00,19.95,35117,2736
NP,10/22/2018 3:00,21.11,35359,2845
NP,10/22/2018 4:00,25.26,36200,2836
NP,10/22/2018 5:00,39.17,38733,2834
NP,10/22/2018 6:00,42,43379,2884
NP,10/22/2018 7:00,43.81,47144,2850
NP,10/22/2018 8:00,44.49,48060,2796
NP,10/22/2018 9:00,44.32,48045,2833
NP,10/22/2018 10:00,43.85,48095,2979
NP,10/22/2018 11:00,43.19,47618,3369
NP,10/22/2018 12:00,42.75,47030,3707
NP,10/22/2018 13:00,42.23,46702,3742
NP,10/22/2018 14:00,41.69,46537,3656
NP,10/22/2018 15:00,41.8,46614,3549
NP,10/22/2018 16:00,42.25,46948,3472
NP,10/22/2018 17:00,43.45,48085,3213
NP,10/22/2018 18:00,44.09,48744,3174
NP,10/22/2018 19:00,43.79,48367,3220
NP,10/22/2018 20:00,42.64,46811,3431
NP,10/22/2018 21:00,41.54,45221,3617
NP,10/22/2018 22:00,39.35,43059,3784
NP,10/22/2018 23:00,34.58,40552,3899
NP,10/23/2018 0:00,30.36,38691,4441
NP,10/23/2018 1:00,17.38,37975,4479
NP,10/23/2018 2:00,12.1,37773,4452
NP,10/23/2018 3:00,12.97,37882,4507
NP,10/23/2018 4:00,22,38430,4454
NP,10/23/2018 5:00,34.8,40571,4376
NP,10/23/2018 6:00,41.66,44599,4344
NP,10/23/2018 7:00,44,48038,4255
NP,10/23/2018 8:00,44.21,48735,4173
NP,10/23/2018 9:00,43.57,48613,4125
NP,10/23/2018 10:00,43.28,48447,4152
NP,10/23/2018 11:00,42.79,48071,4395
NP,10/23/2018 12:00,41.76,47550,4552
NP,10/23/2018 13:00,41.32,47266,4481
NP,10/23/2018 14:00,41.43,46982,4414
NP,10/23/2018 15:00,40.93,47045,4474
NP,10/23/2018 16:00,40.57,47462,4684
NP,10/23/2018 17:00,41.55,48491,4505
NP,10/23/2018 18:00,42.1,49052,4540
NP,10/23/2018 19:00,41.78,48635,4498
NP,10/23/2018 20:00,40.25,47180,4543
NP,10/23/2018 21:00,38.29,45972,4435
